source,target,mode
0,1,activation
0,0,repression
0,2,activation
0,19,repression
0,13,repression
0,31,repression
0,65,repression
0,93,repression
0,84,repression
0,143,repression
0,37,activation
0,168,repression
0,191,repression
0,229,repression
0,248,repression
0,106,repression
0,304,repression
0,216,repression
0,329,repression
0,351,activation
0,183,repression
0,262,repression
0,401,activation
0,23,repression
0,607,repression
0,717,activation
0,727,repression
0,153,activation
0,250,repression
0,1028,activation
0,1075,activation
0,1196,activation
0,184,repression
0,857,repression
0,1431,repression
0,1466,repression
0,171,repression
0,1455,repression
0,1781,repression
0,552,repression
0,3,repression
0,4,activation
0,5,activation
0,6,repression
0,7,repression
0,8,activation
0,9,activation
0,10,repression
0,11,repression
0,12,repression
0,14,activation
0,15,repression
0,16,repression
0,17,activation
0,18,repression
0,20,activation
0,21,repression
0,22,repression
0,26,repression
0,28,activation
0,29,activation
0,30,activation
0,32,repression
0,33,repression
0,34,repression
0,35,activation
0,36,repression
0,38,repression
0,39,activation
0,40,repression
0,41,repression
0,42,repression
0,43,repression
0,44,repression
0,45,repression
0,46,repression
0,47,repression
0,48,activation
0,49,repression
0,50,activation
0,51,activation
0,52,activation
0,53,activation
0,54,activation
0,55,activation
0,57,repression
0,58,repression
0,59,repression
0,60,activation
0,62,repression
0,63,activation
0,64,repression
0,67,activation
0,68,repression
0,69,repression
0,70,repression
0,71,repression
0,72,repression
0,73,repression
0,74,repression
0,75,repression
0,76,repression
0,78,repression
0,79,repression
0,80,activation
0,81,activation
0,82,repression
0,83,repression
0,85,repression
0,86,repression
0,87,repression
0,88,repression
0,91,activation
0,92,activation
0,94,repression
0,95,repression
0,96,repression
0,97,repression
0,99,activation
0,100,activation
0,101,repression
0,102,repression
0,103,activation
0,104,repression
0,105,activation
0,107,repression
0,108,activation
0,110,repression
0,111,repression
0,112,repression
0,113,activation
0,114,repression
0,116,repression
0,118,repression
0,119,activation
0,122,repression
0,123,repression
0,126,repression
0,127,repression
0,128,repression
0,129,repression
0,130,activation
0,132,repression
0,133,repression
0,134,repression
0,136,activation
0,137,activation
0,138,activation
0,139,repression
0,140,repression
0,141,repression
0,142,activation
0,146,repression
0,147,activation
0,149,repression
0,150,repression
0,152,repression
0,154,repression
0,155,activation
0,156,repression
0,157,repression
0,158,activation
0,160,repression
0,161,activation
0,164,repression
0,165,repression
0,166,repression
0,169,repression
0,170,repression
0,173,activation
0,174,activation
0,175,repression
0,177,activation
0,178,repression
0,179,activation
0,180,repression
0,181,repression
0,182,activation
0,185,repression
0,187,repression
0,188,repression
0,189,activation
0,190,repression
0,193,repression
0,194,repression
0,195,repression
0,196,repression
0,197,activation
0,198,repression
0,199,activation
0,200,repression
0,201,activation
0,202,repression
0,203,activation
0,204,activation
0,205,repression
0,206,repression
0,208,repression
0,210,repression
0,212,repression
0,213,repression
0,217,repression
0,219,repression
0,220,activation
0,221,repression
0,222,repression
0,223,repression
0,224,activation
0,225,repression
0,226,activation
0,227,repression
0,230,repression
0,231,repression
0,232,repression
0,235,repression
0,236,repression
0,237,repression
0,238,activation
0,239,activation
0,240,activation
0,241,repression
0,242,repression
0,244,repression
0,245,repression
0,246,repression
0,247,repression
0,249,repression
0,251,repression
0,253,repression
0,256,activation
0,260,repression
0,264,activation
0,265,repression
0,266,repression
0,267,activation
0,268,repression
0,269,activation
0,270,repression
0,271,activation
0,273,repression
0,274,repression
0,276,repression
0,278,activation
0,279,repression
0,281,repression
0,282,repression
0,283,repression
0,284,repression
0,285,repression
0,286,repression
0,287,repression
0,288,activation
0,291,repression
0,292,activation
0,294,repression
0,295,repression
0,297,activation
0,298,activation
0,299,repression
0,300,activation
0,302,repression
0,303,repression
0,307,repression
0,308,repression
0,309,repression
0,312,repression
0,313,repression
0,315,activation
0,316,activation
0,320,activation
0,321,repression
0,322,repression
0,323,repression
0,324,repression
0,326,repression
0,330,activation
0,331,activation
0,332,activation
0,333,repression
0,334,repression
0,335,repression
0,336,activation
0,339,repression
0,340,repression
0,343,activation
0,344,repression
0,346,repression
0,349,repression
0,350,repression
0,352,repression
0,353,repression
0,355,activation
0,356,repression
0,357,repression
0,358,repression
0,359,activation
0,360,repression
0,361,activation
0,362,repression
0,363,repression
0,365,activation
0,367,activation
0,368,repression
0,370,activation
0,371,activation
0,372,repression
0,373,repression
0,374,activation
0,375,repression
0,379,repression
0,380,repression
0,384,activation
0,386,activation
0,387,repression
0,388,activation
0,391,repression
0,392,activation
0,393,repression
0,394,repression
0,395,repression
0,398,repression
0,399,repression
0,400,activation
0,402,repression
0,403,repression
0,404,activation
0,406,repression
0,407,repression
0,408,repression
0,412,activation
0,413,activation
0,414,repression
0,415,activation
0,417,repression
0,418,activation
0,419,repression
0,420,repression
0,424,activation
0,426,repression
0,427,repression
0,428,repression
0,430,repression
0,432,activation
0,433,repression
0,434,activation
0,437,repression
0,438,repression
0,441,repression
0,442,repression
0,443,repression
0,444,activation
0,446,repression
0,447,repression
0,448,repression
0,449,repression
0,450,repression
0,453,repression
0,455,repression
0,457,activation
0,459,repression
0,461,repression
0,465,activation
0,467,repression
0,468,repression
0,469,repression
0,474,repression
0,475,repression
0,476,repression
0,477,activation
0,479,activation
0,485,repression
0,487,activation
0,490,repression
0,492,repression
0,494,activation
0,495,repression
0,497,repression
0,498,repression
0,501,repression
0,502,repression
0,503,activation
0,504,repression
0,505,repression
0,506,repression
0,507,repression
0,508,repression
0,510,repression
0,511,activation
0,512,repression
