source,target,mode
0,1,repression
0,11,repression
0,7,repression
0,43,repression
0,55,repression
0,9,activation
0,17,activation
0,86,activation
0,0,activation
0,967,activation
0,991,activation
0,1073,repression
0,1203,repression
0,462,activation
0,130,activation
0,843,activation
0,94,repression
0,1850,repression
0,189,repression
0,2,repression
0,3,activation
0,4,repression
0,5,activation
0,10,repression
0,15,repression
0,25,activation
0,37,repression
0,50,activation
0,52,repression
0,57,repression
0,58,repression
0,59,activation
0,62,repression
0,64,activation
0,69,repression
0,74,repression
0,75,repression
0,79,repression
0,83,repression
0,98,repression
0,107,activation
0,129,repression
0,131,repression
0,132,activation
0,133,repression
0,136,repression
0,144,repression
0,147,repression
0,165,repression
0,176,activation
0,177,repression
0,186,repression
0,192,repression
0,193,activation
0,205,activation
0,210,repression
0,212,repression
0,214,repression
0,220,repression
0,231,repression
0,235,repression
0,243,repression
0,263,repression
0,269,repression
0,270,repression
0,279,activation
0,284,activation
0,298,repression
0,303,repression
0,320,repression
0,343,repression
0,350,repression
0,358,repression
0,360,repression
0,362,activation
0,369,repression
0,376,activation
0,393,repression
0,406,repression
0,444,activation
0,450,activation
0,452,repression
0,456,repression
0,463,repression
0,465,activation
0,470,repression
0,513,repression
0,555,repression
0,603,repression
0,606,activation
0,609,repression
0,625,activation
0,631,repression
0,632,activation
0,640,repression
0,662,activation
0,663,activation
0,674,repression
0,710,repression
0,744,repression
0,766,repression
0,785,repression
0,822,repression
0,827,repression
0,845,repression
0,864,repression
0,878,repression
0,894,repression
0,901,repression
0,913,repression
0,923,repression
0,925,repression
0,970,repression
0,985,activation
0,1023,repression
0,1030,repression
0,1065,repression
0,1128,repression
0,1142,repression
0,1204,repression
0,1232,repression
0,1260,repression
0,1301,activation
0,1318,activation
0,1319,activation
0,1334,repression
0,1380,repression
0,1388,repression
0,1406,activation
0,1427,repression
0,1513,repression
0,1547,repression
0,1558,activation
0,1592,repression
0,1612,activation
0,1639,activation
0,1641,activation
0,1726,repression
0,1742,repression
0,1744,activation
0,1771,repression
0,1774,activation
0,1820,repression
0,1884,activation
0,1914,repression
0,1937,activation
0,1945,repression
0,1949,repression
0,1951,repression
0,1952,activation
0,1974,activation
0,1992,repression
1,2,activation
1,1,activation
1,22,repression
1,28,repression
1,7,repression
1,12,repression
1,97,activation
1,36,repression
1,691,repression
1,89,repression
1,791,repression
1,874,repression
1,884,activation
1,928,repression
1,310,activation
1,11,repression
1,127,repression
1,1284,activation
1,837,repression
1,17,repression
1,173,activation
1,1078,repression
1,60,repression
1,215,activation
1,1871,activation
1,3,repression
1,4,activation
1,5,repression
1,6,repression
1,8,repression
1,10,activation
1,13,repression
1,14,repression
1,15,repression
1,18,activation
1,19,repression
1,20,activation
1,21,activation
1,23,activation
1,24,repression
1,25,activation
1,26,repression
1,27,repression
1,30,repression
1,33,repression
1,35,activation
1,37,repression
1,38,repression
1,39,repression
1,40,repression
1,41,activation
1,42,activation
1,44,repression
1,49,repression
1,50,repression
1,52,repression
1,53,activation
1,56,repression
1,58,repression
1,62,repression
1,63,repression
1,66,repression
1,69,repression
1,72,repression
1,73,repression
1,76,repression
1,78,repression
1,80,activation
1,82,activation
1,83,activation
1,84,activation
1,85,activation
1,87,repression
1,88,repression
1,90,repression
1,93,repression
1,95,activation
1,100,activation
1,103,activation
1,106,repression
1,107,repression
1,108,repression
1,109,activation
1,114,repression
1,115,repression
1,116,activation
1,117,repression
1,119,repression
1,120,repression
1,121,repression
1,122,repression
1,124,repression
1,126,repression
1,129,activation
1,132,activation
1,133,activation
1,134,activation
1,135,activation
1,136,repression
1,137,activation
1,139,activation
1,140,repression
1,141,repression
1,143,repression
1,144,repression
1,145,repression
1,146,repression
1,149,activation
1,150,activation
1,151,repression
1,155,repression
1,156,repression
1,158,activation
1,160,repression
1,161,activation
1,164,repression
1,165,repression
1,166,repression
1,167,repression
1,168,repression
1,169,repression
1,171,repression
1,175,repression
1,176,activation
1,177,repression
1,180,activation
1,181,repression
1,182,activation
1,184,repression
1,185,activation
1,187,repression
1,190,activation
1,191,repression
1,192,repression
1,194,repression
1,196,repression
1,202,repression
1,204,activation
1,205,repression
1,207,repression
1,208,repression
1,209,repression
1,210,repression
1,212,repression
1,213,activation
1,220,repression
1,224,repression
1,225,activation
1,227,repression
1,229,repression
1,232,repression
1,234,repression
1,237,activation
1,239,activation
1,241,repression
1,242,activation
1,243,activation
1,244,activation
1,247,repression
1,250,repression
1,253,activation
1,254,repression
1,257,repression
1,259,repression
1,263,repression
1,264,repression
1,269,repression
1,270,repression
1,272,repression
1,274,repression
1,276,repression
1,278,repression
1,279,repression
1,286,repression
1,287,repression
1,290,repression
1,292,repression
1,295,repression
1,297,repression
1,300,repression
1,305,repression
1,307,activation
1,311,repression
1,312,repression
1,314,repression
1,315,repression
1,317,repression
1,319,repression
1,320,activation
1,321,activation
1,322,repression
1,324,repression
1,326,repression
1,327,activation
1,328,repression
1,329,activation
1,330,repression
1,331,repression
1,332,activation
1,335,repression
1,339,repression
1,341,repression
1,343,repression
1,344,activation
1,345,repression
1,346,activation
1,347,repression
1,348,activation
1,352,repression
1,355,activation
1,358,activation
1,362,activation
1,363,repression
1,365,activation
1,368,repression
1,370,repression
1,375,activation
1,377,repression
1,378,repression
1,380,repression
1,384,activation
1,389,repression
1,392,activation
1,397,activation
1,403,repression
1,406,repression
1,408,repression
1,411,repression
1,414,repression
1,417,activation
1,421,repression
1,422,repression
1,423,repression
1,424,repression
1,426,repression
1,428,repression
1,431,activation
1,432,repression
1,435,repression
1,436,repression
1,443,repression
1,447,repression
1,448,activation
1,450,repression
1,451,repression
1,453,activation
1,456,repression
1,457,repression
1,459,repression
1,461,repression
1,465,activation
1,468,repression
1,473,repression
1,474,repression
1,475,repression
1,476,activation
1,480,activation
1,481,activation
1,485,repression
1,486,repression
1,489,activation
1,493,activation
1,496,repression
1,497,activation
1,499,activation
1,501,activation
1,502,repression
1,504,activation
1,506,repression
1,509,repression
1,510,repression
1,512,activation
1,517,repression
1,522,activation
1,525,repression
1,526,repression
1,529,repression
1,530,repression
1,531,activation
1,532,repression
1,536,repression
1,537,repression
1,538,repression
1,541,repression
1,544,repression
1,547,repression
1,548,repression
1,549,repression
1,553,repression
1,555,repression
1,556,repression
1,557,repression
1,561,repression
1,567,repression
1,568,repression
1,569,activation
1,571,repression
1,572,repression
1,574,activation
1,582,repression
1,584,repression
1,585,activation
1,586,activation
1,587,repression
1,588,repression
1,589,repression
1,592,repression
1,594,activation
1,599,repression
1,603,activation
1,604,activation
1,607,repression
1,610,repression
1,611,repression
1,614,repression
1,622,repression
1,626,repression
1,627,repression
1,639,activation
1,641,repression
1,650,repression
1,657,repression
1,658,repression
1,661,repression
1,665,repression
1,667,repression
1,673,repression
1,675,activation
1,677,repression
1,678,repression
1,680,repression
1,688,repression
1,690,repression
1,693,repression
1,695,repression
1,696,repression
1,697,activation
1,700,repression
1,701,activation
1,702,repression
1,707,repression
1,714,repression
1,717,repression
1,719,activation
1,721,repression
1,725,activation
1,728,repression
1,734,repression
1,735,activation
1,737,repression
1,738,repression
1,743,repression
1,745,activation
1,754,repression
1,757,activation
1,761,activation
1,762,repression
1,763,repression
1,765,activation
1,770,repression
1,772,repression
1,774,activation
1,775,activation
1,776,repression
1,785,activation
1,788,activation
1,790,repression
1,792,activation
1,799,repression
1,802,repression
1,808,repression
1,810,repression
1,811,repression
1,816,activation
1,820,repression
1,824,repression
1,825,repression
1,826,repression
1,827,repression
1,841,repression
1,844,repression
