source,target,mode
0,1,activation
0,27,repression
0,0,repression
0,140,repression
0,163,activation
0,25,activation
0,40,activation
0,2,activation
0,1135,activation
0,9,activation
0,1453,activation
0,3,repression
0,4,activation
0,5,activation
0,6,activation
0,7,activation
0,8,activation
0,10,activation
0,11,activation
0,12,activation
0,13,repression
0,14,repression
0,15,activation
0,16,activation
0,18,activation
0,19,activation
0,21,activation
0,22,activation
0,23,activation
0,24,activation
0,28,activation
0,30,activation
0,31,activation
0,32,activation
0,34,activation
0,36,activation
0,37,activation
0,38,activation
0,39,activation
0,41,activation
0,42,activation
0,43,activation
0,44,repression
0,46,activation
0,48,activation
0,49,activation
0,50,activation
0,51,activation
0,54,activation
0,56,activation
0,57,activation
0,59,activation
0,61,activation
0,62,activation
0,63,activation
0,64,repression
0,66,activation
0,68,activation
0,69,repression
0,70,activation
0,71,activation
0,72,activation
0,73,activation
0,74,activation
0,76,activation
0,77,activation
0,79,activation
0,83,activation
0,85,activation
0,87,activation
0,89,activation
0,93,activation
0,94,activation
0,95,activation
0,96,activation
0,98,activation
0,100,activation
0,101,activation
0,102,activation
0,103,activation
0,104,activation
0,108,activation
0,109,activation
0,110,activation
0,114,activation
0,117,activation
0,119,activation
0,120,repression
0,121,activation
0,122,activation
0,123,activation
0,124,activation
0,126,activation
0,127,activation
0,128,activation
0,130,repression
0,131,activation
0,132,activation
0,137,activation
0,143,activation
0,145,activation
0,147,activation
0,148,activation
0,154,activation
0,155,activation
0,156,activation
0,159,activation
0,161,activation
0,164,activation
0,167,activation
0,168,repression
0,170,activation
0,172,activation
0,173,activation
0,174,activation
0,175,activation
0,179,repression
0,180,activation
0,183,activation
0,186,activation
0,187,activation
0,188,activation
0,191,activation
0,192,activation
0,194,activation
0,198,activation
0,200,activation
0,202,activation
0,204,activation
0,210,activation
0,215,activation
0,216,activation
0,219,activation
0,222,activation
0,223,activation
0,224,activation
0,228,repression
0,232,activation
0,233,activation
0,239,activation
0,240,activation
0,241,activation
0,242,repression
0,243,activation
0,245,activation
0,247,activation
0,250,activation
0,253,activation
0,254,repression
0,257,activation
0,265,activation
0,269,activation
0,273,activation
0,274,activation
0,277,activation
0,281,activation
0,282,activation
0,284,activation
0,287,activation
0,292,activation
0,295,activation
0,297,activation
0,299,activation
0,303,activation
0,304,activation
0,306,activation
0,308,activation
0,309,activation
0,310,activation
0,313,activation
0,316,activation
0,317,activation
0,320,activation
0,321,activation
0,324,activation
0,325,activation
0,327,activation
0,334,repression
0,335,activation
0,336,activation
0,338,activation
0,339,activation
0,341,repression
0,345,activation
0,347,activation
0,350,activation
0,354,activation
0,356,activation
0,357,activation
0,360,activation
0,362,activation
0,363,activation
0,366,activation
0,367,activation
0,369,activation
0,373,activation
0,374,activation
0,375,activation
0,378,activation
0,380,activation
0,382,activation
0,385,activation
0,391,activation
0,395,repression
