source,target,mode
0,1,repression
0,2,activation
0,6,activation
0,5,activation
0,19,repression
0,12,activation
0,37,repression
0,48,activation
0,78,activation
0,35,activation
0,187,repression
0,189,activation
0,205,repression
0,220,activation
0,138,activation
0,243,repression
0,0,repression
0,314,activation
0,361,activation
0,155,activation
0,272,repression
0,506,repression
0,543,repression
0,561,repression
0,124,activation
0,626,activation
0,636,activation
0,110,activation
0,386,activation
0,890,activation
0,891,activation
0,260,activation
0,195,activation
0,54,repression
0,947,activation
0,234,activation
0,953,activation
0,17,activation
0,151,repression
0,14,activation
0,1152,activation
0,1191,repression
0,1362,activation
0,257,repression
0,44,activation
0,1348,repression
0,1486,activation
0,1520,activation
0,1636,repression
0,73,activation
0,1689,activation
0,1698,activation
0,1702,activation
0,281,activation
0,1427,activation
0,377,repression
0,1973,repression
0,3,activation
0,4,activation
0,7,activation
0,10,activation
0,11,repression
0,18,repression
0,21,activation
0,22,repression
0,24,activation
0,25,activation
0,26,activation
0,28,activation
0,41,activation
0,42,repression
0,47,activation
0,51,activation
0,52,activation
0,55,repression
0,56,activation
0,57,activation
0,60,activation
0,62,repression
0,65,activation
0,69,repression
0,72,repression
0,75,repression
0,77,activation
0,86,repression
0,87,activation
0,89,repression
0,93,repression
0,95,activation
0,97,repression
0,98,activation
0,101,activation
0,102,repression
0,106,repression
0,114,activation
0,115,activation
0,116,repression
0,117,activation
0,118,repression
0,121,repression
0,125,activation
0,127,repression
0,133,repression
0,135,activation
0,136,activation
0,137,repression
0,139,repression
0,157,activation
0,161,activation
0,162,repression
0,163,repression
0,165,repression
0,169,repression
0,171,activation
0,177,repression
0,178,activation
0,192,repression
0,194,activation
0,212,activation
0,217,activation
0,218,repression
0,232,activation
0,248,activation
0,266,repression
0,268,activation
0,271,activation
0,284,repression
0,286,repression
0,293,repression
0,296,repression
0,303,repression
0,311,activation
0,313,activation
0,315,activation
0,317,repression
0,330,activation
0,335,activation
0,340,activation
0,342,activation
0,344,activation
0,349,repression
0,354,repression
0,376,activation
0,394,repression
0,408,activation
0,416,activation
0,423,activation
0,439,activation
0,440,activation
0,457,repression
0,469,repression
0,471,activation
0,475,activation
0,480,repression
0,481,repression
0,498,repression
0,500,repression
0,502,repression
0,520,repression
0,535,activation
0,537,activation
0,554,activation
0,566,repression
0,571,activation
0,574,activation
0,578,activation
0,592,activation
0,600,repression
0,610,activation
0,628,activation
0,633,repression
0,647,activation
0,648,repression
0,651,activation
0,655,activation
0,667,activation
0,670,activation
0,694,activation
0,701,repression
0,714,activation
0,717,activation
0,731,repression
0,750,activation
0,753,repression
0,766,repression
0,788,activation
0,800,activation
0,810,repression
0,814,activation
0,838,repression
0,842,activation
0,843,repression
0,849,activation
0,860,activation
0,865,activation
0,866,repression
0,878,activation
0,880,activation
0,882,activation
