source,target,mode
0,1,repression
0,20,activation
0,10,repression
0,388,activation
0,126,repression
0,2,activation
0,28,activation
0,27,repression
0,3,repression
0,5,repression
0,9,activation
0,23,repression
0,29,repression
0,33,repression
0,42,repression
0,45,repression
0,46,repression
0,66,repression
0,69,repression
0,70,activation
0,77,activation
0,96,activation
0,102,activation
0,107,activation
0,130,repression
0,140,repression
0,159,repression
0,180,repression
0,181,activation
0,186,activation
0,190,activation
0,196,repression
0,207,repression
0,250,repression
0,261,repression
0,274,repression
0,282,repression
0,332,repression
0,387,repression
0,390,repression
0,393,repression
0,397,repression
0,400,repression
0,424,activation
0,431,repression
0,482,repression
0,577,repression
0,584,repression
0,589,activation
0,604,activation
0,628,activation
0,661,repression
0,692,activation
0,705,repression
0,714,repression
0,726,activation
0,746,repression
0,763,activation
0,779,repression
0,781,activation
0,825,repression
0,844,repression
0,853,activation
0,857,repression
0,879,repression
0,892,repression
0,927,repression
0,949,repression
0,988,activation
0,1040,repression
0,1050,activation
0,1067,activation
0,1077,repression
0,1122,activation
0,1149,activation
0,1158,activation
0,1203,repression
0,1254,repression
0,1268,activation
0,1331,repression
0,1708,activation
0,1765,repression
0,1808,repression
1,2,activation
1,1,repression
1,10,repression
1,19,activation
1,32,repression
1,28,repression
1,7,repression
1,52,activation
1,47,activation
1,205,repression
1,226,repression
1,48,activation
1,415,repression
1,471,repression
1,20,repression
1,536,activation
1,602,repression
1,173,activation
1,852,repression
1,876,repression
1,970,repression
1,419,repression
1,319,repression
1,129,repression
1,3,activation
1,4,repression
1,5,repression
1,6,repression
1,8,activation
1,9,repression
1,11,repression
1,12,repression
1,13,repression
1,14,activation
1,15,activation
1,16,repression
1,17,activation
1,18,repression
1,21,repression
1,23,activation
1,24,repression
1,26,repression
1,29,repression
1,31,activation
1,33,activation
1,35,repression
1,37,repression
1,38,repression
1,41,activation
1,42,repression
1,43,repression
1,44,repression
1,45,activation
1,50,repression
1,51,activation
1,54,activation
1,56,repression
1,57,repression
1,59,activation
1,61,repression
1,64,repression
1,65,repression
1,66,repression
1,68,repression
1,69,activation
1,70,activation
1,74,activation
1,76,repression
1,77,repression
1,80,repression
1,81,activation
1,82,repression
1,83,repression
1,85,activation
1,87,repression
1,88,repression
1,90,repression
1,91,activation
1,94,activation
1,96,repression
1,97,activation
1,98,repression
1,100,activation
1,101,activation
1,102,activation
1,103,repression
1,104,repression
1,105,repression
1,106,activation
1,107,activation
1,108,activation
1,112,activation
1,115,repression
1,118,repression
1,121,repression
1,122,activation
1,124,activation
1,128,repression
1,130,activation
1,131,activation
1,134,repression
1,137,activation
1,138,activation
1,140,repression
1,141,repression
1,143,activation
1,144,repression
1,145,repression
1,146,repression
1,149,repression
1,151,repression
1,152,repression
1,154,repression
1,155,activation
1,156,activation
1,157,activation
1,158,repression
1,159,repression
1,160,repression
1,161,repression
1,162,activation
1,163,repression
1,164,repression
1,165,repression
1,166,activation
1,167,repression
1,168,repression
1,169,activation
1,171,activation
1,172,repression
1,175,repression
1,176,activation
1,178,activation
1,180,repression
1,181,repression
1,182,repression
1,183,repression
1,185,repression
1,188,repression
1,189,repression
1,191,repression
1,194,repression
1,195,repression
1,196,activation
1,198,repression
1,199,repression
1,200,repression
1,201,activation
1,202,activation
1,203,repression
1,204,repression
1,206,repression
1,207,repression
1,209,repression
1,211,repression
1,212,activation
1,214,repression
1,215,repression
1,216,repression
1,218,activation
1,221,repression
1,223,activation
1,227,repression
1,228,repression
1,229,repression
1,231,repression
1,234,repression
1,235,activation
1,238,repression
1,239,repression
1,240,repression
1,241,repression
1,242,repression
1,244,repression
1,245,repression
1,246,activation
1,248,repression
1,250,repression
1,253,repression
1,254,repression
1,257,repression
1,259,activation
1,260,repression
1,261,repression
1,262,repression
1,263,activation
1,265,repression
1,269,activation
1,270,activation
1,271,repression
1,273,repression
1,275,repression
1,277,activation
1,279,repression
1,282,repression
1,283,repression
1,288,activation
1,289,repression
1,291,repression
1,293,activation
1,295,activation
1,296,repression
1,297,repression
1,298,repression
1,301,activation
1,305,repression
1,306,activation
1,308,repression
1,312,repression
1,313,repression
1,314,activation
1,315,activation
1,316,repression
1,321,activation
1,323,repression
1,327,activation
1,328,activation
1,330,activation
1,332,repression
1,335,activation
1,336,repression
1,337,repression
1,338,repression
1,340,repression
1,341,repression
1,342,activation
1,343,repression
1,347,repression
1,349,activation
