source,target,mode
0,1,activation
0,5,repression
0,19,activation
0,104,repression
0,0,repression
0,16,repression
0,87,activation
0,475,repression
0,522,repression
0,497,repression
0,2,repression
0,43,repression
0,1526,activation
0,15,repression
0,4,repression
0,6,repression
0,9,repression
0,10,repression
0,12,repression
0,13,repression
0,14,activation
0,17,activation
0,18,repression
0,21,activation
0,24,repression
0,27,repression
0,28,repression
0,29,repression
0,32,repression
0,33,activation
0,36,repression
0,37,activation
0,38,repression
0,40,activation
0,42,repression
0,44,activation
0,45,repression
0,46,repression
0,50,repression
0,54,repression
0,55,repression
0,58,repression
0,60,activation
0,62,repression
0,67,repression
0,69,activation
0,72,repression
0,74,repression
0,80,repression
0,84,activation
0,91,repression
0,92,repression
0,97,activation
0,101,repression
0,102,repression
0,113,repression
0,114,activation
0,115,activation
0,117,repression
0,124,repression
0,131,repression
0,132,repression
0,135,activation
0,136,activation
0,137,repression
0,141,repression
0,147,repression
0,152,repression
0,153,repression
0,156,repression
0,162,repression
0,165,repression
0,169,repression
0,170,repression
0,171,repression
0,172,repression
0,177,activation
0,178,activation
0,185,repression
0,194,repression
0,198,repression
0,199,repression
0,203,activation
0,204,repression
0,205,repression
0,206,repression
0,209,activation
0,211,activation
0,213,repression
0,215,activation
0,218,repression
0,219,repression
0,220,repression
0,221,repression
0,224,repression
0,225,repression
0,229,activation
0,230,activation
0,241,repression
0,243,activation
0,245,activation
0,253,repression
0,273,repression
0,277,activation
0,290,repression
0,293,activation
0,296,repression
0,304,repression
0,306,repression
0,312,repression
0,322,repression
0,329,repression
0,332,repression
0,343,repression
0,351,repression
0,363,activation
0,372,activation
0,383,repression
0,388,activation
0,392,activation
0,404,repression
0,409,repression
0,411,repression
0,417,repression
0,419,activation
0,423,repression
0,438,repression
0,443,activation
0,446,repression
0,448,repression
0,458,repression
0,459,repression
0,461,activation
0,471,repression
0,477,repression
0,490,activation
0,491,repression
0,492,activation
0,517,repression
0,523,repression
0,533,activation
0,540,repression
0,541,repression
0,543,repression
0,554,repression
0,558,activation
0,561,repression
0,569,repression
0,583,activation
0,587,repression
0,590,activation
0,595,repression
0,597,repression
0,598,activation
0,619,activation
0,620,repression
0,635,repression
0,647,repression
0,648,repression
0,650,repression
0,652,repression
0,656,activation
0,665,activation
0,668,repression
0,671,repression
0,675,repression
0,682,repression
0,683,repression
0,686,repression
0,708,repression
0,709,activation
0,712,activation
0,722,activation
0,726,activation
0,732,repression
0,742,repression
0,751,repression
0,768,activation
0,783,repression
0,784,repression
0,786,repression
0,797,activation
0,813,repression
0,815,repression
0,818,activation
0,846,activation
0,848,activation
0,870,repression
0,884,repression
0,885,activation
0,893,activation
0,909,repression
0,911,repression
0,913,repression
0,925,repression
0,962,repression
0,973,repression
0,994,repression
0,996,repression
0,999,activation
0,1001,activation
0,1002,activation
0,1004,repression
0,1036,repression
0,1039,repression
0,1045,repression
0,1053,repression
0,1056,activation
0,1067,activation
0,1068,repression
0,1080,repression
0,1093,repression
0,1110,repression
0,1112,activation
0,1113,repression
0,1114,repression
0,1115,activation
0,1122,repression
0,1133,repression
0,1142,repression
0,1148,activation
0,1157,repression
0,1158,activation
0,1165,repression
0,1169,repression
0,1171,repression
0,1186,repression
0,1201,repression
0,1207,activation
0,1209,repression
0,1218,activation
0,1223,repression
0,1225,activation
0,1248,repression
0,1265,repression
0,1268,repression
0,1278,repression
0,1290,activation
0,1298,repression
0,1314,repression
0,1322,repression
0,1325,activation
0,1331,activation
0,1342,activation
0,1350,activation
0,1381,repression
0,1398,repression
0,1404,repression
0,1407,repression
0,1412,activation
0,1436,repression
0,1439,repression
0,1469,repression
0,1477,repression
0,1482,repression
0,1500,repression
0,1506,repression
0,1532,repression
0,1543,repression
0,1545,repression
0,1554,repression
0,1583,activation
0,1584,repression
0,1606,repression
0,1611,repression
0,1612,repression
0,1625,repression
0,1635,repression
0,1665,activation
0,1684,repression
0,1688,activation
0,1724,repression
0,1728,repression
0,1738,repression
0,1760,activation
0,1766,repression
0,1778,repression
0,1791,repression
0,1792,activation
0,1808,activation
0,1819,repression
0,1866,repression
0,1897,repression
0,1932,repression
0,1937,repression
0,1943,repression
0,1988,activation
1,2,repression
1,1,repression
1,7,activation
1,5,activation
1,15,activation
1,19,activation
1,30,activation
1,16,activation
1,154,activation
1,193,activation
1,43,activation
1,238,activation
1,83,repression
1,104,repression
1,48,repression
1,271,activation
1,359,activation
1,367,activation
1,37,activation
1,482,repression
1,515,activation
1,528,activation
1,679,activation
1,158,repression
1,70,repression
1,125,activation
1,767,activation
1,522,activation
1,807,activation
1,87,activation
1,831,repression
1,521,activation
1,607,activation
1,1033,activation
1,655,activation
1,1071,activation
1,108,activation
1,1153,repression
1,1074,activation
1,1443,activation
1,1474,activation
1,1484,activation
1,678,repression
1,784,activation
1,1426,activation
1,1834,activation
1,1962,activation
1,4,activation
1,6,repression
1,13,activation
1,14,activation
1,18,activation
1,21,activation
1,24,activation
1,29,activation
1,36,activation
1,38,repression
1,45,activation
1,47,activation
1,50,activation
1,51,activation
1,52,activation
1,53,activation
1,55,activation
1,57,activation
1,58,activation
1,60,repression
1,66,activation
1,69,repression
1,74,repression
1,92,activation
1,94,activation
1,97,activation
1,101,activation
1,114,repression
1,121,activation
1,133,activation
1,139,activation
1,149,activation
1,152,repression
1,162,activation
1,169,activation
1,171,activation
1,176,activation
1,177,activation
1,179,activation
1,183,activation
1,184,repression
1,186,activation
1,189,activation
1,191,activation
1,196,activation
1,199,activation
1,205,repression
1,209,repression
1,217,activation
1,223,activation
1,226,activation
1,234,activation
1,239,activation
1,240,activation
1,241,activation
1,247,activation
1,259,repression
1,264,activation
1,276,activation
1,283,activation
1,290,activation
1,296,activation
1,302,repression
1,304,activation
1,306,activation
1,310,activation
1,317,repression
1,319,activation
1,340,activation
1,345,activation
1,350,activation
1,353,activation
1,361,repression
1,393,repression
1,394,repression
1,403,activation
1,408,activation
1,429,activation
1,441,repression
1,463,activation
1,472,activation
1,474,activation
1,479,activation
1,481,activation
1,488,activation
1,503,activation
1,527,activation
1,538,activation
1,539,activation
1,565,activation
1,566,activation
1,570,activation
1,574,activation
1,575,repression
1,588,activation
1,593,activation
1,595,activation
1,610,activation
1,626,activation
1,631,activation
1,657,repression
1,680,repression
1,689,activation
1,701,activation
1,722,repression
1,725,repression
1,752,repression
1,756,repression
1,827,activation
1,830,activation
1,846,activation
1,852,activation
1,859,activation
1,870,activation
1,872,repression
1,873,activation
1,893,activation
1,897,activation
1,912,activation
1,930,activation
1,938,activation
1,958,activation
1,960,activation
1,961,activation
1,964,activation
1,970,activation
1,976,activation
1,980,activation
1,995,activation
1,997,activation
1,1014,activation
1,1020,activation
1,1021,activation
1,1026,activation
1,1044,activation
1,1046,repression
1,1052,repression
1,1060,activation
1,1067,repression
1,1150,activation
1,1151,activation
1,1156,activation
1,1163,activation
1,1177,activation
1,1180,activation
1,1187,repression
1,1211,activation
1,1220,activation
1,1224,activation
1,1250,repression
1,1284,activation
1,1292,repression
1,1328,activation
1,1361,activation
1,1371,activation
1,1417,activation
1,1418,activation
1,1425,repression
1,1479,activation
1,1490,activation
1,1511,activation
1,1533,activation
1,1535,activation
1,1559,activation
1,1565,repression
1,1586,repression
1,1591,activation
1,1602,repression
1,1610,activation
1,1617,activation
1,1639,activation
1,1660,activation
1,1677,repression
1,1689,activation
1,1692,activation
1,1705,activation
1,1727,activation
1,1743,repression
1,1770,activation
1,1771,activation
1,1801,activation
1,1840,activation
1,1841,activation
1,1849,activation
1,1854,activation
1,1956,repression
1,1966,repression
1,1972,activation
1,1980,repression
2,2,activation
2,16,activation
2,15,repression
2,5,activation
