source,target,mode
0,1,repression
0,0,activation
0,6,repression
0,16,repression
0,26,repression
0,5,repression
0,42,repression
0,51,activation
0,2,repression
0,33,repression
0,157,activation
0,138,repression
0,145,repression
0,56,repression
0,37,repression
0,76,activation
0,128,repression
0,350,activation
0,380,activation
0,254,repression
0,44,activation
0,435,repression
0,9,repression
0,418,repression
0,569,repression
0,156,repression
0,677,repression
0,712,repression
0,70,repression
0,805,repression
0,1008,activation
0,1131,repression
0,822,repression
0,422,repression
0,1210,activation
0,1322,repression
0,43,activation
0,1333,repression
0,1387,activation
0,219,repression
0,152,repression
0,32,repression
0,949,activation
0,1583,repression
0,97,repression
0,1443,activation
0,329,activation
0,3,activation
0,4,activation
0,7,repression
0,8,repression
0,10,repression
0,11,repression
0,12,activation
0,13,activation
0,14,activation
0,15,activation
0,17,repression
0,19,repression
0,20,repression
0,21,activation
0,22,repression
0,23,activation
0,24,repression
0,25,activation
0,27,repression
0,28,activation
0,29,repression
0,31,repression
0,34,activation
0,35,repression
0,36,activation
0,38,activation
0,39,activation
0,41,repression
0,45,repression
0,46,repression
0,48,repression
0,49,repression
0,50,repression
0,52,repression
0,53,repression
0,54,repression
0,55,repression
0,57,repression
0,58,activation
0,59,repression
0,60,repression
0,63,repression
0,65,repression
0,67,repression
0,69,repression
0,72,activation
0,73,repression
0,74,activation
0,78,activation
0,79,repression
0,80,repression
0,81,repression
0,82,repression
0,83,repression
0,85,repression
0,86,repression
0,87,repression
0,88,activation
0,89,repression
0,90,activation
0,92,repression
0,96,repression
0,99,repression
0,100,repression
0,103,activation
0,104,repression
0,105,repression
0,106,repression
0,107,repression
0,108,activation
0,110,activation
0,111,repression
0,112,activation
0,113,repression
0,114,repression
0,115,activation
0,116,repression
0,118,repression
0,119,activation
0,120,repression
0,125,repression
0,126,activation
0,127,repression
0,129,repression
0,130,repression
0,131,repression
0,133,repression
0,135,repression
0,136,repression
0,137,activation
0,140,repression
0,141,repression
0,142,repression
0,143,repression
0,146,activation
0,147,repression
0,148,repression
0,149,repression
0,150,activation
0,151,repression
0,153,repression
0,154,activation
0,155,repression
0,158,repression
0,160,repression
0,162,repression
0,164,repression
0,166,repression
0,167,repression
0,169,activation
0,170,activation
0,171,repression
0,172,activation
0,176,activation
0,179,activation
0,181,repression
0,182,activation
0,183,repression
0,184,repression
0,185,repression
0,186,activation
0,189,activation
0,190,repression
0,191,activation
0,192,repression
0,193,repression
0,194,repression
0,198,repression
0,199,repression
0,200,activation
0,202,repression
0,204,repression
0,205,repression
0,206,repression
0,208,activation
0,212,repression
0,216,activation
0,217,activation
0,218,repression
0,220,activation
0,221,activation
0,223,repression
0,225,activation
0,228,activation
0,229,repression
0,230,repression
0,231,repression
0,233,repression
0,238,repression
0,239,repression
0,240,repression
0,241,repression
0,242,repression
0,244,repression
0,245,repression
0,247,repression
0,250,repression
0,253,repression
0,255,activation
0,257,repression
0,258,activation
0,259,activation
0,261,repression
0,262,activation
0,263,activation
0,264,repression
0,265,repression
0,267,activation
0,268,repression
0,269,repression
0,270,repression
0,272,repression
0,273,repression
0,276,repression
0,278,repression
0,281,repression
0,283,repression
0,286,activation
0,287,activation
0,288,repression
0,289,activation
0,290,repression
0,291,activation
0,294,activation
