source,target,mode
0,1,activation
0,3,activation
0,8,repression
0,19,activation
0,2,repression
0,0,activation
0,117,activation
0,205,activation
0,415,activation
0,830,activation
0,318,activation
0,548,activation
0,431,activation
0,513,activation
0,1250,activation
0,519,activation
0,1571,activation
0,1610,activation
0,367,activation
0,4,activation
0,5,repression
0,6,activation
0,7,activation
0,11,activation
0,12,activation
0,13,activation
0,15,activation
0,16,activation
0,17,activation
0,18,activation
0,20,activation
0,22,activation
0,23,activation
0,24,repression
0,26,activation
0,27,activation
0,28,activation
0,29,activation
0,30,activation
0,31,activation
0,32,activation
0,36,activation
0,38,activation
0,39,activation
0,41,activation
0,42,activation
0,43,activation
0,44,activation
0,45,repression
0,46,activation
0,47,activation
0,48,activation
0,51,activation
0,54,activation
0,55,activation
0,56,activation
0,57,activation
0,62,activation
0,63,activation
0,64,repression
0,65,activation
0,70,activation
0,75,activation
0,77,activation
0,82,activation
0,83,activation
0,84,activation
0,86,repression
0,87,activation
0,89,activation
0,91,activation
0,92,activation
0,96,activation
0,97,activation
0,98,activation
0,99,activation
0,100,activation
0,101,activation
0,103,repression
0,106,activation
0,111,activation
0,112,activation
0,119,activation
0,123,activation
0,125,activation
0,126,activation
0,129,activation
0,130,activation
0,131,activation
0,135,activation
0,138,activation
0,144,activation
0,150,repression
0,151,activation
0,152,activation
0,153,activation
0,154,activation
0,156,activation
0,159,activation
0,162,activation
0,167,activation
0,168,activation
0,178,activation
0,180,activation
0,181,repression
0,184,activation
0,190,activation
0,191,activation
0,192,activation
0,193,activation
0,194,activation
0,196,activation
0,200,activation
0,202,activation
0,208,activation
0,211,activation
0,212,activation
0,213,activation
0,223,activation
0,226,activation
0,233,activation
0,239,activation
0,240,activation
0,242,activation
0,258,activation
0,259,repression
0,264,activation
0,277,activation
0,283,activation
0,285,activation
0,286,activation
0,287,activation
0,289,activation
0,291,activation
0,292,activation
0,296,activation
0,298,activation
0,302,activation
0,310,repression
0,319,activation
0,322,activation
0,330,activation
0,335,activation
0,339,activation
0,341,activation
0,343,activation
0,345,activation
0,350,activation
0,351,activation
0,352,activation
0,353,activation
0,355,activation
0,356,activation
0,360,activation
0,366,activation
0,368,activation
0,370,activation
0,371,activation
0,373,activation
0,375,activation
0,387,activation
0,389,activation
0,402,activation
0,404,activation
0,405,activation
0,410,activation
0,412,activation
0,418,activation
0,419,activation
0,425,activation
0,426,activation
0,435,activation
0,437,repression
0,440,repression
0,442,activation
0,445,activation
0,452,activation
0,457,activation
0,465,activation
0,466,activation
0,468,activation
0,469,activation
0,470,activation
0,472,activation
0,488,repression
0,489,repression
0,491,activation
0,496,repression
0,500,activation
0,505,activation
0,506,activation
0,510,activation
0,514,activation
0,518,activation
0,520,activation
0,523,activation
0,524,activation
0,526,activation
0,529,repression
0,532,activation
0,534,activation
0,536,activation
0,539,activation
0,543,activation
0,547,repression
0,550,activation
0,551,activation
0,557,activation
0,560,activation
0,561,activation
0,565,activation
0,572,repression
0,589,activation
0,593,activation
0,595,activation
0,596,activation
0,600,activation
0,607,activation
0,617,activation
0,618,activation
0,625,activation
0,626,activation
0,628,repression
0,631,repression
0,642,activation
0,645,activation
0,647,activation
0,648,activation
0,649,activation
0,661,activation
0,663,activation
0,668,activation
0,672,activation
0,675,repression
0,679,activation
0,680,repression
0,682,activation
0,684,activation
0,689,activation
0,691,activation
0,696,activation
0,699,activation
0,703,activation
0,708,activation
0,721,activation
0,726,activation
0,727,activation
0,730,activation
0,733,activation
0,734,activation
0,737,activation
0,748,activation
0,750,activation
0,762,activation
0,767,activation
0,773,activation
