source,target,mode
0,1,activation
0,2,repression
0,0,activation
0,41,activation
0,70,repression
0,15,repression
0,6,activation
0,31,repression
0,32,activation
0,216,activation
0,5,activation
0,352,repression
0,117,activation
0,457,activation
0,795,activation
0,839,activation
0,889,activation
0,11,activation
0,1506,activation
0,703,activation
0,1687,activation
0,1715,activation
0,33,activation
0,1032,activation
0,3,repression
0,4,activation
0,7,repression
0,8,activation
0,9,activation
0,12,repression
0,13,activation
0,16,activation
0,18,activation
0,20,repression
0,21,activation
0,22,activation
0,23,activation
0,24,activation
0,25,activation
0,27,activation
0,28,activation
0,30,activation
0,34,repression
0,35,activation
0,36,activation
0,39,activation
0,40,activation
0,42,repression
0,44,repression
0,46,repression
0,48,repression
0,50,activation
0,51,activation
0,52,activation
0,53,activation
0,54,activation
0,56,activation
0,58,activation
0,59,repression
0,60,activation
0,61,activation
0,62,activation
0,63,repression
0,67,activation
0,68,activation
0,72,activation
0,78,activation
0,79,activation
0,81,activation
0,82,activation
0,83,activation
0,84,activation
0,87,activation
0,94,activation
0,95,activation
0,96,activation
0,97,activation
0,98,activation
0,100,activation
0,103,activation
0,106,activation
0,107,activation
0,109,activation
0,112,repression
0,113,activation
0,114,activation
0,115,activation
0,118,repression
0,120,repression
0,122,activation
0,125,activation
0,131,activation
0,132,activation
0,134,activation
0,135,repression
0,136,activation
0,140,repression
0,150,activation
0,152,activation
0,156,activation
0,157,activation
0,159,activation
0,162,activation
0,166,activation
0,168,repression
0,171,activation
0,172,activation
0,173,activation
0,174,activation
0,178,activation
0,185,activation
0,186,activation
0,189,activation
0,191,activation
0,196,repression
0,198,activation
0,199,activation
0,204,activation
0,209,activation
0,211,activation
0,212,activation
0,213,activation
0,218,activation
0,228,activation
0,232,activation
0,237,activation
0,240,activation
0,243,repression
0,246,activation
0,250,activation
0,255,activation
0,259,repression
0,260,activation
0,261,repression
0,265,activation
0,273,repression
0,275,repression
0,280,activation
0,282,activation
0,283,activation
0,286,activation
0,291,repression
0,297,activation
0,298,activation
0,299,activation
0,305,activation
0,306,activation
0,321,activation
0,323,activation
0,328,activation
0,330,activation
0,337,activation
0,342,activation
0,356,repression
0,365,activation
0,367,activation
0,377,activation
0,381,repression
0,387,activation
0,389,repression
0,391,repression
0,392,repression
0,399,activation
0,408,activation
0,422,repression
0,423,activation
0,434,repression
0,448,activation
0,453,activation
0,458,activation
0,467,repression
0,479,activation
0,485,repression
0,490,activation
0,491,activation
0,500,activation
0,516,activation
0,520,activation
0,524,repression
0,526,activation
0,532,activation
0,533,activation
0,549,activation
0,554,activation
0,556,repression
0,569,activation
0,573,activation
0,574,activation
0,588,activation
0,592,activation
0,595,activation
0,603,activation
0,610,repression
0,615,repression
0,619,repression
0,623,activation
0,644,activation
0,664,activation
0,674,activation
0,679,activation
0,681,activation
0,684,activation
0,694,activation
0,695,activation
0,697,activation
0,704,repression
0,710,activation
0,712,activation
0,715,activation
0,719,repression
0,721,activation
0,726,activation
0,737,repression
0,748,activation
0,749,activation
0,752,activation
0,758,activation
0,774,activation
0,775,activation
0,786,activation
0,789,activation
0,792,activation
0,823,activation
0,827,repression
0,842,activation
0,847,activation
0,865,repression
0,872,activation
0,875,activation
0,886,activation
0,890,repression
0,895,activation
0,896,activation
0,899,repression
0,902,repression
0,905,activation
0,907,activation
0,918,activation
0,921,activation
0,934,activation
0,937,activation
0,940,repression
0,950,activation
0,958,activation
0,973,activation
0,974,activation
0,977,activation
0,982,activation
0,983,activation
0,985,activation
0,990,activation
0,992,repression
0,1003,activation
0,1016,activation
0,1027,activation
0,1030,activation
0,1034,activation
0,1036,activation
0,1037,activation
0,1043,activation
0,1053,activation
0,1066,activation
0,1078,activation
0,1079,activation
0,1080,activation
0,1098,repression
0,1102,activation
0,1104,activation
0,1105,activation
0,1110,activation
0,1112,activation
0,1127,activation
0,1128,activation
0,1142,activation
0,1154,repression
0,1161,repression
0,1165,repression
0,1166,activation
0,1174,activation
0,1175,activation
0,1178,activation
0,1207,activation
0,1211,activation
0,1232,activation
0,1234,activation
0,1242,activation
0,1244,activation
0,1251,repression
0,1252,repression
0,1256,activation
0,1263,repression
0,1264,repression
0,1271,activation
0,1277,activation
0,1298,activation
0,1304,activation
0,1309,activation
0,1313,activation
0,1314,activation
0,1322,activation
0,1323,activation
0,1325,repression
0,1328,activation
0,1329,repression
0,1330,repression
0,1333,repression
0,1336,activation
0,1348,activation
0,1349,activation
0,1352,activation
0,1365,activation
0,1382,activation
0,1394,repression
0,1399,activation
0,1426,activation
0,1437,activation
0,1453,activation
0,1458,activation
0,1463,activation
0,1464,activation
0,1466,activation
0,1483,activation
0,1488,activation
0,1499,repression
0,1504,repression
0,1508,activation
0,1511,activation
0,1534,activation
0,1538,activation
0,1543,activation
0,1544,activation
0,1554,activation
0,1555,activation
0,1558,activation
0,1559,activation
0,1560,repression
0,1564,activation
0,1567,repression
0,1591,activation
0,1605,activation
0,1607,repression
0,1613,activation
0,1624,repression
0,1646,activation
0,1650,activation
0,1658,activation
0,1671,activation
0,1672,activation
0,1681,activation
0,1690,activation
0,1702,repression
0,1708,repression
0,1730,activation
0,1737,repression
0,1741,activation
0,1743,repression
0,1746,activation
0,1756,activation
0,1757,repression
0,1765,activation
0,1772,activation
0,1777,activation
0,1826,activation
0,1827,activation
0,1828,activation
0,1834,activation
0,1838,repression
0,1887,activation
0,1893,repression
0,1912,activation
0,1925,activation
0,1927,activation
0,1928,activation
0,1936,activation
0,1938,activation
0,1945,activation
0,1948,activation
0,1968,activation
0,1970,activation
0,1973,activation
0,1981,activation
0,1986,activation
1,2,repression
1,5,repression
1,10,activation
1,110,repression
1,116,repression
1,127,repression
1,153,repression
1,15,repression
1,37,repression
