source,target,mode
0,1,activation
0,0,activation
0,2,activation
0,22,activation
0,29,activation
0,8,activation
0,82,repression
0,40,activation
0,91,activation
0,120,activation
0,208,activation
0,294,activation
0,319,repression
0,196,activation
0,458,activation
0,486,activation
0,495,activation
0,510,activation
0,374,activation
0,36,activation
0,168,activation
0,12,activation
0,1131,activation
0,414,activation
0,3,activation
0,922,activation
0,32,activation
0,978,activation
0,1694,activation
0,1823,activation
0,1890,activation
0,4,activation
0,5,repression
0,6,activation
0,7,activation
0,9,activation
0,10,activation
0,11,activation
0,14,activation
0,16,activation
0,17,activation
0,18,activation
0,19,activation
0,20,activation
0,21,activation
0,23,activation
0,24,activation
0,25,activation
0,26,activation
0,27,activation
0,31,activation
0,34,activation
0,35,activation
0,37,activation
0,39,activation
0,41,activation
0,42,activation
0,43,repression
0,44,activation
0,45,activation
0,49,activation
0,50,activation
0,52,activation
0,57,activation
0,58,activation
0,59,activation
0,60,activation
0,61,activation
0,62,activation
0,63,activation
0,64,activation
0,65,activation
0,66,activation
0,68,activation
0,69,repression
0,75,activation
0,76,activation
0,77,activation
0,78,activation
0,84,activation
0,86,activation
0,87,repression
0,88,repression
0,89,activation
0,90,activation
0,92,activation
0,94,repression
0,95,activation
0,97,activation
0,101,activation
0,102,activation
0,103,activation
0,104,activation
0,106,activation
0,107,activation
0,110,activation
0,111,activation
0,116,activation
0,117,activation
0,118,activation
0,122,activation
0,130,activation
0,132,activation
0,133,activation
0,134,activation
0,137,activation
0,138,activation
0,141,activation
0,142,activation
0,146,activation
0,148,activation
0,149,activation
0,150,activation
0,153,activation
0,159,activation
0,161,activation
0,163,activation
0,167,activation
0,170,activation
0,171,activation
0,178,activation
0,179,activation
0,184,activation
0,185,activation
0,187,activation
0,188,repression
0,189,activation
0,192,activation
0,200,repression
0,202,activation
0,203,activation
0,204,activation
0,207,activation
0,209,activation
0,210,activation
0,211,activation
0,214,activation
0,215,activation
0,217,activation
0,220,repression
0,224,activation
0,227,activation
0,232,activation
0,234,repression
0,237,activation
0,239,activation
0,240,activation
0,241,activation
0,243,activation
0,248,activation
0,257,activation
0,265,activation
0,276,activation
0,278,activation
0,280,activation
0,285,activation
0,286,activation
0,287,repression
0,290,activation
0,296,activation
0,309,activation
0,311,repression
0,317,repression
0,318,activation
0,323,activation
0,325,activation
0,335,activation
0,336,activation
0,339,activation
0,355,activation
0,360,activation
0,363,repression
0,368,activation
0,372,activation
0,373,activation
0,383,activation
0,397,activation
0,404,activation
0,411,repression
0,415,activation
0,424,repression
0,426,activation
0,430,activation
0,432,activation
0,433,activation
0,434,activation
0,445,activation
0,449,activation
0,451,activation
0,452,activation
0,456,activation
0,462,activation
0,467,repression
0,473,activation
0,475,activation
0,479,activation
0,482,activation
0,483,repression
0,484,activation
0,493,activation
0,494,activation
0,496,activation
0,502,activation
0,504,activation
0,507,activation
0,514,repression
0,516,activation
0,521,repression
0,523,activation
0,526,activation
0,528,activation
0,536,activation
0,539,activation
0,546,activation
0,549,activation
0,554,activation
0,556,activation
0,557,activation
0,559,activation
0,569,activation
0,576,repression
0,577,activation
0,584,activation
0,588,activation
0,590,activation
0,592,activation
0,593,activation
0,604,activation
0,611,activation
0,616,activation
0,617,activation
0,619,activation
0,631,activation
0,637,activation
0,642,activation
0,652,activation
0,654,activation
0,660,activation
0,661,activation
0,668,activation
0,673,activation
0,674,activation
0,685,activation
0,692,activation
0,694,activation
0,699,activation
0,701,activation
0,704,activation
0,708,repression
0,736,activation
0,742,activation
0,746,activation
0,749,activation
0,760,repression
0,766,activation
0,768,activation
0,771,activation
0,773,activation
0,774,activation
0,777,activation
0,783,activation
0,799,activation
0,800,activation
0,801,activation
0,804,activation
0,809,activation
0,816,activation
0,821,activation
0,824,activation
0,825,activation
0,829,activation
0,832,activation
0,833,activation
0,836,activation
0,850,activation
0,856,activation
0,860,activation
0,864,activation
0,866,activation
0,868,activation
0,871,repression
0,876,activation
0,890,activation
0,891,activation
0,900,activation
0,905,activation
0,906,activation
0,907,activation
0,909,activation
0,914,activation
0,918,activation
0,929,activation
0,938,activation
0,943,activation
0,945,repression
0,948,activation
0,952,activation
0,962,activation
0,967,activation
0,969,activation
0,971,activation
0,973,activation
0,974,activation
0,981,activation
0,983,repression
0,991,repression
0,996,activation
0,999,activation
0,1000,activation
0,1001,activation
0,1013,activation
0,1020,activation
0,1022,repression
0,1027,activation
0,1037,activation
0,1039,repression
0,1040,activation
0,1044,activation
0,1045,activation
0,1053,activation
0,1066,activation
0,1071,activation
0,1077,activation
0,1095,activation
0,1109,activation
0,1128,repression
0,1135,activation
0,1138,activation
0,1143,activation
0,1146,activation
0,1155,activation
0,1156,activation
0,1166,activation
0,1173,activation
0,1193,repression
0,1197,activation
0,1203,activation
0,1210,repression
0,1211,activation
0,1220,activation
0,1223,activation
0,1238,activation
0,1244,activation
0,1245,activation
0,1246,activation
0,1255,activation
0,1263,activation
0,1278,activation
0,1279,activation
0,1284,activation
0,1289,repression
0,1297,activation
0,1301,activation
0,1312,activation
0,1329,activation
0,1337,activation
0,1348,activation
0,1351,activation
0,1362,activation
0,1378,activation
0,1379,repression
0,1382,activation
0,1383,activation
0,1386,activation
0,1391,activation
0,1393,repression
0,1394,activation
0,1395,activation
0,1396,activation
0,1403,activation
0,1410,activation
0,1416,activation
0,1430,activation
0,1440,activation
0,1447,activation
0,1454,activation
0,1455,activation
0,1465,activation
0,1475,activation
0,1486,repression
0,1496,activation
0,1500,activation
0,1501,activation
0,1504,activation
0,1506,activation
0,1511,activation
0,1520,activation
0,1521,activation
0,1532,activation
0,1536,activation
0,1537,activation
0,1538,activation
0,1539,activation
0,1542,activation
0,1549,activation
0,1554,activation
0,1561,activation
0,1594,activation
0,1598,activation
0,1600,activation
0,1603,repression
0,1605,activation
0,1616,repression
0,1620,activation
0,1623,activation
0,1633,activation
0,1636,activation
0,1646,activation
0,1654,activation
0,1656,activation
0,1675,activation
0,1686,activation
0,1689,activation
0,1693,activation
0,1713,repression
0,1714,activation
0,1722,activation
0,1732,repression
0,1748,activation
0,1749,activation
0,1752,activation
0,1754,activation
0,1756,activation
0,1761,activation
0,1773,activation
0,1774,activation
0,1776,activation
0,1780,activation
0,1783,activation
0,1793,activation
0,1794,activation
0,1807,activation
0,1819,activation
0,1822,activation
0,1833,activation
0,1835,activation
0,1836,repression
0,1857,repression
0,1858,activation
0,1860,activation
0,1863,activation
0,1868,activation
0,1873,activation
0,1884,activation
0,1903,activation
0,1904,activation
0,1909,activation
0,1914,repression
0,1933,activation
0,1999,activation
1,2,activation
1,3,activation
1,29,activation
1,22,activation
1,32,activation
1,8,activation
1,80,activation
1,15,activation
1,36,activation
1,91,activation
1,226,activation
1,268,activation
1,382,activation
1,258,activation
1,100,activation
1,38,activation
1,565,activation
1,571,activation
1,198,activation
1,787,activation
1,1,activation
1,942,activation
1,953,activation
1,168,activation
1,1081,activation
1,1085,activation
1,638,activation
1,1261,activation
1,1241,activation
1,82,activation
1,1499,activation
1,485,activation
1,955,activation
1,4,activation
1,5,activation
1,6,activation
1,7,activation
1,9,repression
1,11,activation
1,14,activation
1,16,activation
1,18,activation
1,19,activation
1,20,activation
1,21,activation
1,23,activation
1,24,activation
1,35,activation
1,41,activation
1,42,activation
1,43,activation
1,45,activation
1,48,activation
1,50,activation
1,53,activation
1,54,activation
1,56,activation
1,66,activation
1,69,activation
1,71,activation
1,75,activation
1,76,activation
1,77,activation
1,83,activation
1,85,activation
1,88,activation
1,94,activation
1,97,activation
1,101,activation
1,104,activation
1,106,activation
1,107,activation
1,111,activation
1,115,activation
1,117,activation
1,125,activation
1,139,activation
1,145,activation
1,163,activation
1,167,activation
1,169,activation
1,184,activation
1,185,activation
1,188,activation
1,189,activation
1,195,activation
1,211,activation
1,212,activation
1,216,activation
1,219,activation
1,224,repression
1,227,repression
1,230,activation
1,235,activation
1,252,activation
1,270,activation
1,284,activation
1,317,activation
1,318,activation
1,331,activation
1,342,activation
1,349,activation
1,366,activation
1,410,activation
1,413,activation
1,434,activation
1,442,activation
1,451,activation
1,480,activation
1,505,activation
1,507,activation
1,511,activation
1,513,activation
1,541,activation
1,580,activation
1,600,activation
1,626,activation
1,631,activation
1,695,activation
1,713,activation
1,718,activation
1,719,activation
1,726,activation
1,803,activation
1,804,activation
1,827,activation
1,830,activation
1,850,activation
1,884,activation
1,904,activation
1,919,repression
1,921,activation
1,926,activation
1,927,repression
1,965,activation
1,969,activation
1,979,activation
1,984,activation
1,1011,activation
1,1023,activation
1,1076,activation
1,1102,activation
1,1106,activation
1,1136,activation
1,1137,activation
1,1147,activation
1,1161,activation
1,1164,repression
1,1179,activation
1,1185,activation
1,1219,activation
1,1225,repression
1,1237,activation
1,1249,repression
1,1252,repression
1,1255,activation
1,1274,activation
1,1290,repression
1,1308,activation
1,1312,repression
1,1368,activation
1,1404,activation
1,1428,activation
1,1448,activation
1,1533,activation
1,1540,activation
1,1548,activation
1,1551,activation
1,1563,activation
1,1571,activation
1,1592,activation
1,1612,activation
1,1637,activation
1,1647,activation
1,1691,activation
1,1701,activation
1,1729,activation
1,1733,activation
1,1746,activation
1,1755,repression
1,1775,activation
1,1784,activation
1,1788,repression
1,1789,repression
1,1808,repression
1,1850,activation
1,1855,repression
1,1883,activation
1,1920,activation
1,1935,activation
1,1978,repression
1,1984,activation
1,1985,activation
2,2,repression
2,22,repression
2,12,repression
2,82,activation
2,459,repression
2,8,repression
2,3,activation
2,618,activation
2,902,repression
2,38,repression
2,1317,repression
2,29,repression
2,371,repression
2,374,repression
2,4,activation
2,5,repression
2,6,repression
2,7,activation
2,9,repression
2,10,repression
2,11,repression
2,13,repression
2,14,activation
2,16,repression
2,17,activation
2,18,activation
2,19,repression
2,20,repression
2,21,repression
2,23,repression
2,24,repression
2,25,repression
2,26,repression
2,27,repression
2,31,repression
2,33,repression
2,34,activation
2,35,repression
2,37,repression
2,39,repression
2,41,repression
2,42,activation
2,43,repression
2,44,repression
2,45,repression
2,46,repression
2,47,repression
2,48,activation
2,49,repression
2,50,activation
2,52,activation
2,53,repression
2,55,activation
2,57,activation
2,58,repression
2,59,repression
2,60,repression
2,61,activation
2,62,repression
2,63,repression
2,64,repression
2,65,activation
2,66,repression
2,67,activation
2,71,repression
2,72,repression
2,74,activation
2,75,repression
2,76,repression
2,77,activation
2,78,repression
2,79,activation
2,81,repression
2,84,repression
2,85,repression
2,88,repression
2,89,repression
2,92,repression
2,93,activation
2,94,repression
2,96,repression
2,97,activation
2,101,activation
2,103,repression
2,104,activation
2,105,repression
2,106,repression
2,107,activation
2,110,activation
2,111,repression
2,112,repression
2,113,activation
2,116,activation
2,117,repression
2,119,repression
2,122,repression
2,123,repression
2,125,repression
2,126,repression
2,127,repression
2,128,activation
2,130,repression
2,131,activation
2,134,repression
2,136,repression
2,138,repression
2,139,repression
2,140,repression
2,141,repression
2,142,repression
2,144,repression
2,145,repression
2,146,repression
2,149,repression
2,152,repression
2,155,repression
2,156,activation
2,157,repression
2,160,repression
2,163,repression
2,165,activation
2,166,repression
2,170,repression
2,171,repression
2,172,repression
2,174,activation
2,176,repression
2,177,repression
2,179,repression
2,183,repression
2,184,repression
2,185,repression
2,186,repression
2,188,repression
2,189,activation
2,192,activation
2,193,repression
2,195,repression
2,199,repression
2,200,repression
2,202,repression
2,203,activation
2,204,repression
2,207,repression
2,209,repression
2,210,activation
2,211,activation
2,212,activation
2,215,repression
2,216,repression
2,217,repression
2,219,repression
2,221,repression
2,223,repression
2,224,activation
2,228,activation
2,229,activation
2,233,activation
2,235,activation
2,236,repression
2,237,repression
2,238,activation
2,239,repression
2,241,activation
2,242,activation
2,244,repression
2,245,activation
2,246,repression
2,250,repression
2,256,repression
2,259,activation
2,260,repression
2,262,repression
2,263,activation
2,264,repression
2,265,repression
2,266,repression
2,270,repression
2,273,repression
2,277,activation
2,278,activation
2,285,repression
2,286,repression
2,287,activation
2,289,repression
2,290,repression
2,292,repression
2,293,repression
2,295,activation
2,296,repression
2,298,repression
2,300,repression
2,303,repression
2,305,activation
2,307,repression
2,309,repression
2,313,activation
2,315,activation
2,316,repression
2,318,activation
2,320,repression
2,323,repression
2,324,repression
2,326,repression
2,327,repression
2,330,repression
2,331,repression
2,333,activation
2,334,repression
2,335,repression
2,339,activation
2,340,repression
2,341,repression
2,348,repression
2,350,repression
2,351,activation
2,352,activation
2,355,repression
2,360,repression
2,361,activation
2,363,repression
2,364,repression
2,365,repression
2,369,repression
2,370,activation
2,372,repression
2,373,repression
2,383,repression
2,384,repression
2,385,repression
2,386,activation
2,388,repression
2,389,activation
2,391,repression
2,392,repression
2,395,repression
2,396,repression
2,398,activation
2,400,repression
2,401,activation
2,404,repression
2,405,activation
2,415,repression
2,417,activation
2,419,repression
2,421,repression
2,429,activation
2,430,activation
2,431,activation
2,434,repression
2,438,activation
2,441,repression
2,442,repression
2,443,repression
2,444,repression
2,447,repression
2,448,activation
2,449,repression
2,450,activation
2,453,repression
2,454,activation
2,455,activation
2,457,activation
2,464,repression
2,469,repression
2,470,repression
2,471,repression
2,472,activation
2,476,repression
2,481,repression
2,483,activation
2,489,repression
2,491,repression
2,496,repression
2,497,activation
2,498,activation
2,500,activation
2,501,repression
2,504,repression
2,505,repression
2,506,activation
2,507,repression
2,508,repression
2,509,repression
2,512,repression
2,514,activation
2,516,repression
2,517,repression
2,519,activation
2,521,activation
2,522,repression
2,525,activation
2,528,repression
2,530,activation
2,532,repression
2,534,repression
2,537,repression
2,539,repression
2,544,repression
2,548,repression
2,549,activation
2,550,activation
2,551,repression
2,552,repression
2,556,repression
2,558,activation
2,561,activation
2,562,repression
2,563,activation
2,572,repression
2,573,activation
2,577,repression
2,580,repression
2,582,repression
2,583,repression
2,584,repression
2,585,repression
2,586,repression
2,588,repression
2,592,repression
2,593,repression
2,595,repression
2,596,repression
2,597,repression
2,598,repression
2,607,repression
2,610,repression
2,612,repression
2,613,repression
2,614,repression
2,616,repression
2,619,activation
2,621,repression
2,622,repression
2,624,repression
2,626,repression
2,629,activation
2,630,repression
2,640,repression
2,643,repression
2,647,repression
2,649,repression
2,650,repression
2,651,repression
2,652,repression
2,653,activation
2,654,repression
2,655,activation
2,656,repression
2,657,repression
2,658,repression
2,663,activation
2,665,repression
2,667,repression
2,669,repression
2,673,repression
2,675,repression
2,678,repression
2,681,repression
2,686,repression
2,687,repression
2,688,repression
2,689,repression
2,691,repression
2,693,activation
2,694,activation
2,695,activation
2,699,repression
2,701,repression
2,702,repression
2,703,repression
2,709,repression
2,710,repression
2,714,repression
2,716,activation
