source,target,mode
0,1,repression
0,0,repression
0,27,repression
0,1186,activation
0,1836,activation
0,38,repression
0,2,repression
0,3,activation
0,4,repression
0,6,activation
0,9,repression
0,11,activation
0,12,activation
0,14,repression
0,15,activation
0,18,repression
0,22,repression
0,24,repression
0,26,repression
0,28,activation
0,32,repression
0,33,repression
0,35,repression
0,36,activation
0,45,repression
0,48,repression
0,56,activation
0,62,repression
0,73,repression
0,74,repression
0,82,activation
0,83,repression
0,84,repression
0,85,repression
0,97,repression
0,110,activation
0,118,repression
0,126,repression
0,139,repression
0,146,repression
0,149,repression
0,152,activation
0,153,activation
0,165,repression
0,169,activation
0,172,repression
0,175,activation
0,176,activation
0,182,activation
0,209,activation
0,213,repression
0,223,repression
0,233,repression
0,251,repression
0,254,activation
0,256,activation
0,262,repression
0,264,repression
0,265,repression
0,272,repression
0,274,repression
0,292,repression
0,306,activation
0,313,repression
0,346,repression
0,361,repression
0,438,repression
0,455,activation
0,492,repression
0,493,activation
0,539,repression
0,556,repression
0,561,repression
0,566,repression
0,576,repression
0,588,repression
0,614,activation
0,617,activation
0,650,repression
0,678,repression
0,706,activation
0,715,repression
0,731,repression
0,763,activation
0,818,repression
0,849,repression
0,857,activation
0,868,repression
0,890,repression
0,923,activation
0,943,repression
0,971,repression
0,991,repression
0,995,activation
0,1057,repression
0,1088,repression
0,1097,repression
0,1104,repression
0,1106,repression
0,1147,repression
0,1161,repression
0,1187,repression
0,1194,repression
0,1200,repression
0,1243,activation
0,1247,repression
0,1267,activation
0,1275,repression
0,1276,repression
0,1314,activation
0,1329,repression
0,1337,repression
0,1349,activation
0,1389,activation
0,1417,repression
0,1428,activation
0,1464,repression
0,1487,repression
0,1500,repression
0,1535,repression
0,1578,repression
0,1607,repression
0,1664,repression
0,1673,repression
0,1734,activation
0,1750,repression
0,1810,repression
0,1853,repression
0,1858,repression
0,1907,activation
0,1925,repression
0,1929,activation
0,1931,repression
0,1937,activation
0,1944,activation
0,1954,activation
0,1962,activation
1,2,activation
1,1,activation
1,10,activation
1,23,activation
1,29,activation
1,34,repression
1,100,activation
1,214,activation
1,5,activation
1,27,activation
1,399,activation
1,489,activation
1,534,activation
1,30,activation
1,574,activation
1,787,activation
1,86,activation
1,704,activation
1,1155,activation
1,1302,activation
1,1328,activation
1,1545,activation
1,369,activation
1,661,activation
1,616,activation
1,102,activation
1,1841,activation
1,3,activation
1,4,activation
1,6,activation
1,7,activation
1,8,activation
1,9,activation
1,11,activation
1,12,activation
1,13,activation
1,14,activation
1,15,activation
1,16,repression
1,18,activation
1,19,activation
1,20,activation
1,21,activation
1,22,activation
1,24,activation
1,25,activation
1,26,repression
1,28,activation
1,32,activation
1,33,repression
1,35,repression
1,36,activation
1,37,activation
1,39,activation
1,40,activation
1,42,repression
1,44,activation
1,45,activation
1,47,repression
1,48,activation
1,49,activation
1,52,activation
1,54,activation
1,55,activation
1,56,activation
1,57,activation
1,58,activation
1,59,activation
1,60,activation
1,61,activation
1,62,activation
1,65,repression
1,68,activation
1,69,activation
1,71,activation
1,73,activation
1,74,activation
1,76,activation
1,77,activation
1,78,activation
1,79,activation
1,81,activation
1,82,activation
1,83,activation
1,84,activation
1,85,activation
1,88,activation
1,90,activation
1,91,activation
1,92,activation
1,93,activation
1,94,activation
1,95,activation
1,96,activation
1,97,activation
1,98,activation
1,99,activation
1,103,activation
1,104,activation
1,105,activation
1,106,repression
1,107,activation
1,108,activation
1,109,activation
1,110,activation
1,111,activation
1,112,activation
1,113,activation
1,114,repression
1,115,activation
1,116,activation
1,118,activation
1,120,activation
1,122,activation
1,123,activation
1,124,activation
1,126,activation
1,127,activation
1,128,activation
1,132,activation
1,133,activation
