source,target,mode
0,1,activation
0,6,activation
0,41,activation
0,2,activation
0,79,activation
0,31,activation
0,0,activation
0,108,activation
0,248,repression
0,301,activation
0,311,activation
0,371,repression
0,206,activation
0,414,activation
0,582,activation
0,674,activation
0,81,repression
0,398,activation
0,1129,activation
0,156,activation
0,1249,activation
0,175,activation
0,19,activation
0,245,activation
0,1965,activation
0,1030,activation
0,7,activation
0,8,activation
0,14,repression
0,16,activation
0,22,activation
0,23,repression
0,29,activation
0,30,activation
0,39,activation
0,51,activation
0,52,activation
0,57,activation
0,62,activation
0,67,activation
0,83,activation
0,113,activation
0,120,activation
0,123,repression
0,125,activation
0,127,activation
0,131,repression
0,166,activation
0,170,activation
0,171,activation
0,176,activation
0,178,repression
0,180,activation
0,186,activation
0,203,activation
0,211,activation
0,238,activation
0,253,activation
0,262,activation
0,269,activation
0,296,activation
0,297,activation
0,326,activation
0,339,activation
0,393,activation
0,399,activation
0,411,repression
0,443,activation
0,503,activation
0,510,repression
0,515,activation
0,527,activation
0,607,activation
0,613,activation
0,624,repression
0,652,activation
0,664,activation
0,742,activation
0,760,activation
0,769,activation
0,790,activation
0,798,activation
0,805,activation
0,824,activation
0,830,activation
0,836,repression
0,852,repression
0,878,activation
0,889,activation
0,1024,activation
0,1033,activation
0,1035,activation
0,1059,repression
0,1115,activation
0,1142,repression
0,1179,activation
0,1215,activation
0,1272,activation
0,1306,activation
0,1372,activation
0,1397,activation
0,1418,activation
0,1461,activation
0,1530,activation
0,1549,activation
0,1552,repression
0,1568,activation
0,1579,activation
0,1595,activation
0,1601,activation
0,1683,activation
0,1688,activation
0,1691,activation
0,1792,activation
0,1853,activation
0,1895,activation
0,1898,activation
0,1945,activation
0,1960,activation
0,1968,activation
0,1985,activation
1,2,activation
1,1,activation
1,6,repression
1,31,repression
1,110,repression
1,138,activation
1,140,activation
1,491,activation
1,875,repression
1,917,activation
1,53,repression
1,991,activation
1,1226,activation
1,363,activation
1,956,repression
1,1365,repression
1,1640,activation
1,88,repression
1,570,activation
1,1689,activation
1,3,activation
1,4,activation
1,5,activation
1,7,activation
1,8,repression
1,9,repression
1,10,repression
1,11,activation
1,12,activation
1,13,activation
1,14,activation
1,15,activation
1,16,activation
1,18,repression
1,20,activation
1,21,repression
1,22,activation
1,23,activation
1,24,activation
1,25,activation
1,26,repression
1,27,activation
1,28,activation
1,29,activation
1,30,activation
1,33,activation
1,34,activation
1,35,repression
1,36,activation
1,37,repression
1,38,activation
1,39,activation
1,40,activation
1,42,repression
1,43,activation
1,44,repression
1,45,activation
1,47,repression
1,48,activation
1,49,activation
1,50,activation
1,51,repression
1,52,activation
1,54,activation
1,55,activation
1,56,activation
1,57,activation
1,58,activation
1,59,activation
1,60,repression
1,61,activation
1,62,activation
1,63,activation
1,64,activation
1,66,activation
1,67,activation
1,68,repression
1,70,activation
1,73,activation
1,74,activation
1,76,repression
1,78,activation
1,79,activation
1,80,activation
1,82,activation
1,83,activation
1,84,activation
1,86,activation
1,87,activation
1,89,activation
1,90,activation
1,91,activation
1,92,repression
1,93,activation
1,94,repression
