source,target,mode
0,1,activation
0,37,activation
0,14,activation
0,97,activation
0,121,repression
0,19,activation
0,11,activation
0,166,activation
0,20,activation
0,207,activation
0,48,activation
0,409,activation
0,498,activation
0,75,activation
0,451,activation
0,966,activation
0,970,activation
0,1194,activation
0,59,activation
0,1468,activation
0,1938,activation
0,2,activation
0,3,activation
0,4,repression
0,5,activation
0,8,activation
0,10,activation
0,12,activation
0,13,activation
0,16,activation
0,17,activation
0,18,activation
0,21,activation
0,25,activation
0,29,activation
0,33,activation
0,38,activation
0,39,activation
0,40,activation
0,41,activation
0,45,activation
0,46,activation
0,50,activation
0,61,activation
0,62,activation
0,65,activation
0,74,activation
0,80,activation
0,84,activation
0,87,activation
0,91,activation
0,94,activation
0,101,activation
0,113,activation
0,114,activation
0,129,activation
0,131,activation
0,144,activation
0,150,activation
0,152,activation
0,158,activation
0,159,repression
0,162,activation
0,183,activation
0,198,activation
0,227,activation
0,229,activation
0,241,activation
0,246,activation
0,247,activation
0,249,activation
0,253,activation
0,255,activation
0,264,activation
0,267,activation
0,287,activation
0,303,activation
0,315,repression
0,319,activation
0,329,activation
0,333,activation
0,334,activation
0,338,activation
0,365,repression
0,385,activation
0,388,repression
0,417,activation
0,431,activation
0,441,activation
0,448,activation
0,466,activation
0,480,repression
0,488,repression
0,490,activation
0,503,repression
0,509,activation
0,512,activation
0,515,repression
0,530,activation
0,533,activation
0,550,repression
0,561,activation
0,565,activation
0,569,activation
0,577,activation
0,588,activation
0,589,activation
0,600,activation
0,602,activation
0,606,activation
0,612,repression
0,628,activation
0,629,activation
0,632,activation
0,645,activation
0,675,activation
0,680,activation
0,696,activation
0,716,activation
0,725,activation
0,727,activation
0,728,repression
0,739,activation
0,745,activation
0,784,activation
0,794,activation
0,800,activation
0,801,activation
0,806,activation
0,817,activation
0,822,activation
0,869,activation
0,883,activation
0,894,activation
0,915,activation
0,960,activation
0,961,activation
0,968,activation
0,986,activation
0,1009,activation
0,1019,activation
0,1052,activation
0,1073,activation
