source,target,mode
0,1,repression
0,2,repression
0,4,activation
0,6,repression
0,7,repression
0,28,repression
0,35,activation
0,70,repression
0,113,activation
0,90,repression
0,72,repression
0,179,repression
0,137,repression
0,198,activation
0,210,repression
0,218,activation
0,161,repression
0,410,repression
0,504,repression
0,150,activation
0,154,repression
0,205,repression
0,105,repression
0,711,repression
0,172,repression
0,1003,activation
0,934,activation
0,538,repression
0,1106,repression
0,1114,repression
0,525,repression
0,264,activation
0,1469,repression
0,1521,repression
0,211,repression
0,151,activation
0,45,repression
0,256,activation
0,1637,repression
0,1086,repression
0,723,activation
0,119,activation
0,149,repression
0,110,repression
0,1140,repression
0,521,repression
0,1670,repression
1,2,repression
1,4,repression
1,1,activation
1,83,repression
1,7,repression
1,90,repression
1,35,repression
1,1534,activation
1,3,activation
1,5,repression
1,8,repression
1,9,repression
1,12,repression
1,13,repression
1,15,activation
1,16,activation
1,17,activation
1,20,activation
1,21,repression
1,22,activation
1,24,repression
1,26,repression
1,27,activation
1,29,activation
1,30,repression
1,31,repression
1,32,repression
1,33,repression
1,37,repression
1,38,repression
1,40,repression
1,42,repression
1,43,repression
1,47,repression
1,49,repression
1,51,activation
1,52,repression
1,53,repression
1,54,activation
1,55,activation
1,56,activation
1,57,activation
1,59,activation
1,60,repression
1,62,repression
1,65,repression
1,74,repression
1,78,activation
1,79,activation
1,80,repression
1,81,repression
1,82,repression
1,85,repression
1,87,repression
1,88,repression
1,94,repression
1,96,repression
1,97,repression
1,99,activation
1,101,repression
1,103,repression
1,106,activation
1,107,repression
1,108,activation
1,112,repression
1,114,activation
1,115,repression
1,117,repression
1,118,activation
1,120,repression
1,122,repression
1,124,repression
1,126,repression
1,127,activation
1,130,repression
1,132,repression
1,136,repression
1,139,activation
1,140,repression
1,141,repression
1,142,repression
1,147,repression
1,148,activation
1,157,repression
1,158,activation
1,166,activation
1,168,activation
1,169,activation
1,171,repression
1,177,repression
1,178,repression
1,180,repression
1,182,repression
1,183,repression
1,187,repression
1,188,repression
1,191,repression
1,197,repression
1,199,repression
1,200,activation
1,201,repression
1,202,repression
1,205,repression
1,208,repression
1,209,activation
1,212,repression
1,216,repression
1,217,repression
1,220,repression
1,221,repression
1,228,activation
1,229,repression
1,230,repression
1,231,repression
1,235,repression
1,236,repression
1,241,repression
1,242,activation
1,251,repression
1,255,activation
1,258,repression
1,263,activation
1,265,repression
1,266,repression
1,267,repression
1,268,repression
1,271,repression
1,272,repression
1,273,activation
1,275,repression
1,276,repression
1,281,activation
1,292,repression
1,294,repression
1,295,activation
1,297,activation
1,298,repression
1,304,repression
1,306,repression
1,309,repression
1,310,repression
1,311,repression
1,312,repression
1,316,repression
1,317,repression
1,322,repression
1,326,repression
1,327,repression
1,329,activation
1,330,repression
1,334,activation
1,336,activation
1,337,activation
1,341,repression
1,348,activation
1,352,repression
1,355,repression
1,356,repression
1,357,activation
1,358,repression
1,359,activation
1,361,repression
1,362,repression
1,363,activation
1,364,repression
1,366,repression
1,368,repression
