source,target,mode
0,1,activation
0,2,activation
0,5,activation
0,45,activation
0,16,activation
0,28,activation
0,153,activation
0,463,activation
0,33,activation
0,18,activation
0,748,activation
0,0,activation
0,556,activation
0,1047,activation
0,1052,repression
0,1314,activation
0,134,activation
0,282,activation
0,1833,activation
0,1861,activation
0,1224,activation
0,4,activation
0,7,activation
0,9,activation
0,10,activation
0,11,activation
0,14,activation
0,17,activation
0,25,activation
0,34,activation
0,42,activation
0,52,repression
0,56,activation
0,68,activation
0,69,activation
0,80,activation
0,90,activation
0,93,activation
0,98,activation
0,110,activation
0,113,activation
0,126,repression
0,133,activation
0,141,activation
0,167,activation
0,172,activation
0,181,activation
0,192,activation
0,201,activation
0,218,activation
0,223,activation
0,227,activation
0,230,activation
0,252,activation
0,258,activation
0,286,activation
0,290,activation
0,299,activation
0,324,activation
0,355,repression
0,360,activation
0,369,activation
0,386,activation
0,428,repression
0,430,activation
0,444,activation
0,477,repression
0,530,activation
0,611,activation
0,628,activation
0,652,activation
0,717,activation
0,749,activation
0,758,activation
0,803,repression
0,839,activation
0,963,repression
0,1003,repression
0,1057,activation
0,1066,repression
0,1074,activation
0,1103,activation
0,1162,activation
0,1195,repression
0,1206,activation
0,1232,activation
0,1238,activation
0,1255,activation
0,1349,activation
0,1351,activation
0,1408,activation
0,1542,activation
0,1707,activation
0,1735,activation
0,1744,activation
0,1756,activation
0,1863,activation
0,1954,activation
0,1959,activation
0,1986,activation
1,2,repression
1,1,activation
1,16,activation
1,5,repression
1,124,activation
1,197,activation
1,91,activation
1,28,activation
1,18,activation
1,33,activation
1,532,activation
1,456,activation
1,815,repression
1,832,repression
1,910,repression
1,57,activation
1,1097,activation
1,1244,repression
1,1280,activation
1,8,activation
1,442,repression
1,394,activation
1,195,repression
1,1522,activation
1,1601,activation
1,982,activation
1,1839,activation
1,44,repression
1,3,activation
1,4,activation
1,6,repression
1,7,repression
1,9,repression
1,10,activation
1,11,activation
1,12,activation
1,13,activation
1,14,activation
1,15,activation
1,17,activation
1,19,activation
1,20,activation
1,21,activation
1,22,repression
1,23,activation
1,24,activation
1,25,activation
1,26,activation
1,27,activation
1,29,activation
1,30,repression
1,31,repression
1,32,activation
1,34,repression
1,35,repression
1,36,repression
1,37,repression
1,38,repression
1,40,activation
1,41,activation
1,42,activation
1,47,activation
1,48,activation
1,50,repression
1,51,activation
1,52,repression
1,53,activation
1,54,activation
1,58,repression
1,60,activation
1,61,repression
1,62,repression
1,63,activation
1,64,activation
1,65,repression
1,66,activation
1,69,activation
1,70,repression
1,72,activation
1,74,repression
1,75,activation
1,80,activation
1,81,activation
1,82,activation
1,83,repression
1,84,repression
1,85,activation
1,87,activation
1,88,activation
1,90,repression
1,92,repression
1,94,activation
1,95,repression
1,96,activation
1,97,activation
1,98,activation
1,101,repression
1,104,activation
1,105,activation
1,106,activation
1,107,activation
1,108,activation
1,109,activation
1,113,activation
1,114,activation
1,115,repression
1,116,repression
1,117,repression
1,118,activation
1,119,activation
1,123,activation
1,126,activation
1,127,repression
1,129,repression
1,130,repression
1,131,repression
1,133,activation
1,135,activation
1,136,repression
1,137,repression
1,139,repression
1,140,repression
1,141,repression
1,142,repression
1,143,activation
1,144,activation
1,145,activation
1,146,activation
1,147,repression
1,148,repression
1,149,activation
1,150,repression
1,155,activation
1,156,activation
1,157,activation
1,158,activation
1,159,activation
1,160,repression
1,163,repression
1,164,activation
1,166,activation
1,167,repression
1,168,activation
1,169,repression
1,170,activation
1,172,activation
1,173,activation
1,174,activation
1,176,activation
1,177,repression
1,178,activation
1,179,activation
1,181,repression
1,185,activation
1,187,activation
1,188,repression
1,189,activation
1,190,activation
1,191,repression
1,192,repression
1,203,activation
1,205,activation
1,206,activation
1,207,activation
1,209,repression
1,211,repression
1,212,activation
1,213,repression
1,214,activation
1,215,activation
1,216,activation
1,217,repression
1,218,activation
1,219,repression
1,220,repression
1,221,repression
1,223,activation
1,228,activation
1,230,repression
1,231,activation
1,238,repression
1,239,activation
1,240,repression
1,241,activation
1,243,repression
1,245,repression
1,246,repression
1,247,activation
1,248,activation
1,250,activation
1,251,activation
1,254,activation
1,255,repression
1,256,activation
1,257,activation
1,258,activation
1,259,repression
1,261,repression
1,262,activation
1,264,repression
1,266,activation
1,267,repression
1,268,repression
1,269,activation
1,270,activation
1,271,activation
1,272,repression
1,273,repression
1,274,activation
1,275,activation
1,278,activation
1,285,repression
1,286,activation
1,288,repression
1,293,activation
1,295,activation
1,297,activation
1,299,repression
1,300,activation
1,301,activation
1,304,activation
1,305,activation
1,307,repression
1,308,activation
1,310,repression
1,311,activation
1,313,repression
1,314,repression
1,316,repression
1,320,activation
1,321,repression
1,323,repression
1,324,repression
1,325,repression
1,326,activation
1,327,activation
1,328,repression
1,332,repression
1,333,activation
1,334,repression
1,335,activation
1,338,activation
1,340,repression
1,342,repression
1,343,activation
1,346,activation
1,348,repression
1,352,activation
1,358,repression
1,361,repression
1,363,activation
1,365,activation
1,367,activation
1,368,repression
1,369,activation
1,375,activation
1,376,activation
1,378,activation
1,379,activation
1,380,activation
1,381,activation
1,384,activation
1,385,repression
1,386,activation
1,387,activation
1,390,activation
1,391,activation
1,392,activation
1,393,activation
1,395,activation
1,396,activation
1,397,repression
1,398,activation
1,400,activation
1,401,activation
