source,target,mode
0,1,repression
0,2,repression
0,0,repression
0,43,repression
0,61,activation
0,86,repression
0,92,repression
0,216,repression
0,109,repression
0,74,repression
0,358,activation
0,483,repression
0,32,repression
0,416,activation
0,714,repression
0,789,repression
0,709,repression
0,315,repression
0,1049,repression
0,20,repression
0,1376,activation
0,388,activation
0,1541,activation
0,505,repression
0,19,repression
0,729,repression
0,100,activation
0,3,repression
0,5,repression
0,6,repression
0,7,activation
0,8,repression
0,9,repression
0,10,repression
0,11,repression
0,12,repression
0,13,repression
0,14,repression
0,15,repression
0,16,repression
0,17,repression
0,18,repression
0,21,activation
0,22,activation
0,24,repression
0,26,activation
0,27,repression
0,28,repression
0,29,repression
0,31,activation
0,33,repression
0,34,activation
0,35,repression
0,37,repression
0,38,repression
0,41,repression
0,45,activation
0,48,repression
0,51,activation
0,56,repression
0,57,repression
0,59,repression
0,62,repression
0,66,repression
0,69,repression
0,75,activation
0,76,repression
0,79,repression
0,80,activation
0,81,repression
0,82,repression
0,87,repression
0,88,activation
0,91,repression
0,99,repression
0,102,repression
0,107,activation
0,110,repression
0,112,repression
0,114,repression
0,115,repression
0,116,repression
0,118,activation
0,120,repression
0,121,repression
0,127,repression
0,130,activation
0,131,repression
0,138,repression
0,142,repression
0,143,activation
0,146,repression
0,147,repression
0,149,repression
0,150,activation
0,152,repression
0,155,repression
0,163,activation
0,164,activation
0,166,repression
0,167,activation
0,170,repression
0,173,activation
0,174,activation
0,177,repression
0,179,repression
0,182,activation
0,189,repression
0,192,repression
0,195,repression
0,196,repression
0,200,repression
0,201,activation
0,204,repression
0,206,activation
0,210,repression
0,218,activation
0,222,repression
0,228,activation
0,232,repression
0,233,repression
0,236,repression
0,239,repression
0,245,repression
0,249,repression
0,250,activation
0,256,repression
0,258,repression
0,261,activation
0,264,repression
0,271,repression
0,280,repression
0,287,repression
0,290,repression
0,294,activation
0,295,repression
0,298,repression
0,308,repression
0,314,repression
0,331,repression
0,332,activation
0,340,activation
0,344,repression
0,346,repression
0,347,activation
0,353,repression
0,357,repression
0,364,repression
0,371,activation
0,374,activation
0,377,repression
0,382,repression
0,383,repression
0,384,activation
0,393,activation
0,394,activation
0,395,repression
0,397,repression
0,421,repression
0,425,activation
0,431,repression
0,432,repression
0,437,repression
0,438,repression
0,440,repression
0,441,activation
0,445,activation
0,450,repression
0,452,repression
0,454,activation
0,458,repression
0,470,repression
0,471,repression
0,475,activation
0,481,repression
0,486,repression
0,487,activation
0,488,repression
0,490,activation
0,502,repression
0,503,repression
0,504,activation
0,512,activation
0,526,activation
0,531,activation
0,533,activation
0,535,repression
0,537,repression
0,548,repression
0,554,repression
0,555,repression
0,560,repression
0,563,activation
0,566,repression
0,576,activation
0,584,activation
0,592,repression
0,610,activation
0,613,activation
0,619,activation
0,621,repression
0,624,repression
0,626,repression
0,627,activation
0,629,activation
0,630,activation
0,631,repression
0,634,activation
0,636,repression
0,638,activation
0,642,activation
0,643,repression
0,644,repression
0,648,repression
0,650,repression
