source,target,mode
0,1,activation
0,3,activation
0,18,activation
0,22,activation
0,2,repression
0,0,repression
0,77,activation
0,30,activation
0,230,activation
0,303,activation
0,52,activation
0,371,activation
0,130,activation
0,243,activation
0,547,activation
0,557,activation
0,562,activation
0,594,activation
0,662,activation
0,771,activation
0,780,activation
0,360,activation
0,805,activation
0,386,activation
0,1009,activation
0,138,activation
0,385,activation
0,1132,activation
0,1141,activation
0,419,activation
0,802,activation
0,1186,repression
0,1204,activation
0,1166,activation
0,1339,activation
0,190,activation
0,46,activation
0,1518,activation
0,1699,activation
0,89,activation
0,749,activation
0,613,activation
0,125,activation
0,81,activation
0,4,activation
0,5,activation
0,6,activation
0,7,activation
0,8,activation
0,9,activation
0,10,activation
0,11,activation
0,12,activation
0,13,activation
0,14,activation
0,15,activation
0,17,activation
0,19,activation
0,20,activation
0,21,activation
0,24,activation
0,25,activation
0,26,activation
0,29,repression
0,31,activation
0,32,activation
0,33,activation
0,34,activation
0,35,activation
0,39,activation
0,40,activation
0,43,activation
0,44,activation
0,47,activation
0,48,activation
0,50,activation
0,51,activation
0,54,activation
0,56,activation
0,57,activation
0,58,activation
0,59,activation
0,62,activation
0,63,activation
0,67,repression
0,68,activation
0,69,activation
0,70,activation
0,73,repression
0,74,activation
0,76,activation
0,79,activation
0,80,activation
0,82,activation
0,83,activation
0,84,activation
0,86,activation
0,91,activation
0,93,activation
0,94,activation
0,95,activation
0,99,activation
0,101,repression
0,102,activation
0,103,activation
0,106,repression
0,109,activation
0,115,activation
0,116,activation
0,117,activation
0,118,activation
0,119,activation
0,121,activation
0,122,repression
0,124,activation
0,127,activation
0,128,activation
0,129,activation
0,135,activation
0,137,activation
0,142,activation
0,146,activation
0,147,activation
0,149,activation
0,151,activation
0,152,activation
0,153,activation
0,154,activation
0,155,activation
0,156,activation
0,162,activation
0,163,activation
0,164,activation
0,170,activation
0,174,activation
0,178,activation
0,179,activation
0,181,activation
0,182,activation
0,184,activation
0,187,activation
0,195,activation
0,197,activation
0,198,activation
0,204,activation
0,206,activation
0,208,activation
0,209,repression
0,210,activation
0,212,activation
0,219,activation
0,220,activation
0,221,activation
0,223,activation
0,224,activation
0,227,activation
0,228,activation
0,229,activation
0,231,activation
0,232,activation
0,235,repression
0,236,activation
0,238,activation
0,240,activation
0,241,activation
0,244,activation
0,246,activation
0,248,activation
0,251,activation
0,252,activation
0,253,activation
0,255,activation
0,256,activation
0,260,activation
0,261,activation
0,264,activation
0,265,activation
0,267,activation
0,268,activation
0,272,activation
0,275,activation
0,281,repression
0,288,activation
0,291,activation
0,293,activation
0,295,activation
0,304,activation
0,305,activation
0,306,activation
0,315,activation
0,317,repression
0,318,repression
0,323,activation
0,327,activation
0,329,activation
0,335,activation
0,336,activation
0,337,activation
0,338,activation
0,344,activation
0,345,activation
0,347,activation
0,349,activation
0,354,activation
0,359,activation
0,362,activation
0,363,activation
0,365,activation
0,374,repression
0,377,activation
0,380,activation
0,381,activation
0,382,activation
0,383,activation
0,390,repression
0,391,activation
0,394,activation
0,398,activation
0,399,activation
0,401,activation
0,406,activation
0,407,repression
0,412,activation
0,414,activation
0,415,activation
0,418,activation
0,420,activation
0,426,activation
0,427,activation
0,428,activation
0,431,activation
0,439,activation
0,440,activation
0,443,activation
0,444,activation
0,446,activation
0,450,activation
0,451,activation
0,452,activation
0,453,repression
0,455,activation
0,457,activation
0,459,activation
0,461,activation
0,464,repression
0,465,repression
0,467,activation
0,469,activation
0,471,activation
0,475,activation
0,480,activation
0,482,activation
0,484,activation
0,485,activation
0,489,activation
