source,target,mode
0,1,repression
0,0,repression
0,2,activation
0,7,repression
0,98,repression
0,25,repression
0,175,repression
0,12,repression
0,39,repression
0,170,activation
0,70,repression
0,414,repression
0,111,activation
0,546,repression
0,155,activation
0,675,repression
0,157,activation
0,1194,repression
0,270,activation
0,1365,activation
0,621,repression
0,772,repression
0,26,activation
0,1882,repression
0,1849,activation
0,3,repression
0,4,repression
0,5,repression
0,8,activation
0,9,repression
0,10,activation
0,11,repression
0,13,activation
0,14,repression
0,15,repression
0,17,repression
0,18,repression
0,19,repression
0,20,activation
0,22,repression
0,23,repression
0,24,repression
0,27,activation
0,28,activation
0,29,repression
0,31,activation
0,34,repression
0,35,repression
0,36,activation
0,38,repression
0,41,repression
0,42,activation
0,45,repression
0,46,repression
0,49,activation
0,50,repression
0,51,repression
0,53,repression
0,56,repression
0,59,activation
0,60,repression
0,61,repression
0,64,activation
0,67,repression
0,72,repression
0,74,repression
0,79,activation
0,80,activation
0,82,repression
0,86,repression
0,88,repression
0,89,activation
0,90,repression
0,94,repression
0,97,repression
0,100,repression
0,101,repression
0,102,repression
0,105,activation
0,106,repression
0,109,repression
0,110,repression
0,113,repression
0,114,repression
0,117,activation
0,119,repression
0,126,activation
0,128,repression
0,131,activation
0,132,repression
0,133,repression
0,135,repression
0,138,repression
0,140,repression
0,142,repression
0,144,repression
0,146,activation
0,148,activation
0,149,repression
0,154,repression
0,158,activation
0,159,repression
0,160,repression
0,163,activation
0,165,repression
0,166,repression
0,168,repression
0,169,activation
0,173,repression
0,174,activation
0,179,activation
0,180,repression
0,182,repression
0,185,repression
0,190,repression
0,192,repression
0,198,activation
0,201,activation
0,204,activation
0,209,repression
0,219,activation
0,221,repression
0,223,repression
0,230,repression
0,232,repression
0,233,repression
0,235,activation
0,239,repression
0,242,repression
0,247,repression
0,254,activation
0,255,repression
0,258,activation
0,262,repression
0,263,activation
0,266,repression
0,268,repression
0,271,repression
0,274,repression
0,276,repression
0,291,activation
0,292,repression
0,296,repression
0,301,activation
0,302,activation
0,309,repression
0,317,activation
0,318,repression
0,321,activation
0,328,repression
0,331,repression
0,339,repression
0,349,repression
0,352,repression
0,355,activation
0,357,repression
0,359,repression
0,360,activation
0,361,repression
0,368,activation
0,369,repression
0,378,repression
0,379,activation
0,380,repression
0,384,repression
0,386,repression
0,391,activation
0,397,activation
0,398,repression
0,400,repression
0,403,activation
0,405,repression
0,409,repression
0,411,activation
0,421,repression
0,424,repression
0,430,activation
0,435,activation
0,437,activation
0,443,activation
0,445,activation
0,446,repression
0,450,repression
0,455,repression
0,459,activation
0,461,repression
0,465,repression
0,471,repression
0,474,repression
0,476,repression
0,484,repression
0,491,repression
0,492,repression
0,494,repression
0,495,repression
0,503,repression
0,506,activation
0,512,repression
0,513,repression
0,514,repression
0,516,repression
0,519,repression
0,522,repression
0,530,repression
0,538,repression
0,551,repression
0,558,repression
0,565,repression
0,576,activation
0,584,repression
0,586,activation
0,587,repression
0,593,repression
0,612,repression
0,616,repression
0,619,activation
0,628,repression
0,633,activation
0,647,activation
0,649,repression
0,653,repression
0,656,repression
0,657,activation
0,662,repression
0,667,activation
0,668,repression
0,669,repression
0,673,repression
0,680,repression
0,682,repression
0,685,activation
0,687,repression
0,690,activation
0,698,repression
0,700,repression
0,704,repression
0,715,activation
0,716,repression
0,722,repression
0,724,repression
0,736,repression
0,745,repression
0,748,repression
0,750,activation
0,754,repression
0,760,repression
0,764,activation
0,766,repression
0,768,activation
0,775,repression
0,783,repression
0,788,repression
0,800,activation
0,806,repression
0,839,activation
0,841,activation
0,850,activation
0,851,activation
0,855,repression
0,865,activation
0,884,repression
0,888,repression
0,891,repression
0,905,repression
