source,target,mode
0,1,repression
0,3,repression
0,2,repression
0,70,repression
0,71,repression
0,167,repression
0,217,repression
0,214,repression
0,17,repression
0,218,repression
0,989,repression
0,1053,repression
0,1142,repression
0,80,activation
0,1193,activation
0,1242,repression
0,1243,activation
0,570,activation
0,1956,activation
0,5,repression
0,7,repression
0,14,repression
0,15,repression
0,18,activation
0,22,repression
0,24,repression
0,31,activation
0,34,repression
0,53,repression
0,54,activation
0,55,repression
0,72,activation
0,85,repression
0,92,activation
0,97,repression
0,107,repression
0,117,repression
0,120,repression
0,127,repression
0,143,repression
0,144,activation
0,164,repression
0,165,repression
0,166,repression
0,196,activation
0,201,repression
0,216,repression
0,233,repression
0,267,repression
0,281,repression
0,302,repression
0,306,activation
0,308,repression
0,313,repression
0,341,repression
0,347,repression
0,360,repression
0,379,repression
0,395,repression
0,409,repression
0,418,repression
0,420,repression
0,422,activation
0,437,repression
0,508,repression
0,532,repression
0,551,repression
0,577,repression
0,584,repression
0,620,activation
0,623,activation
0,635,activation
0,675,repression
0,698,activation
0,709,repression
0,778,repression
0,783,repression
0,876,activation
0,965,activation
0,969,repression
0,994,repression
0,1049,repression
0,1063,repression
0,1073,activation
0,1075,repression
0,1108,repression
0,1118,repression
0,1202,repression
0,1218,repression
0,1244,repression
0,1302,activation
0,1447,activation
0,1478,repression
0,1497,activation
0,1610,repression
0,1685,activation
0,1686,activation
0,1704,repression
0,1764,activation
0,1820,activation
0,1822,activation
0,1883,repression
0,1961,repression
1,2,activation
1,3,repression
1,23,repression
1,1,repression
1,80,activation
1,17,activation
1,83,activation
1,101,repression
1,47,activation
1,123,repression
1,68,repression
1,30,repression
1,214,repression
1,202,repression
1,215,repression
1,297,repression
1,276,repression
1,16,repression
1,458,activation
1,484,activation
1,597,activation
1,659,activation
1,687,repression
1,442,repression
1,440,repression
1,290,repression
1,218,activation
1,958,repression
1,63,activation
1,1003,repression
1,826,repression
1,1096,repression
1,1148,activation
1,877,activation
1,1395,repression
1,39,repression
1,119,activation
1,1543,activation
1,1634,repression
1,713,activation
1,178,repression
1,571,repression
1,1923,repression
1,160,activation
1,5,repression
1,6,repression
1,8,repression
1,10,repression
1,11,repression
1,12,repression
1,13,repression
1,19,repression
1,21,repression
1,22,activation
1,24,activation
1,25,repression
1,31,activation
1,32,repression
1,36,repression
1,42,repression
1,55,repression
1,56,repression
1,62,repression
1,67,repression
1,69,repression
1,74,repression
1,79,repression
1,82,repression
1,85,repression
1,94,repression
1,102,repression
1,103,activation
1,106,repression
1,110,repression
1,116,repression
1,120,repression
1,124,repression
1,126,repression
1,132,repression
1,137,repression
1,139,activation
1,141,repression
1,143,repression
1,144,repression
1,145,activation
1,148,activation
1,149,repression
1,153,repression
1,161,repression
1,162,activation
1,165,repression
1,173,activation
1,175,repression
1,180,repression
1,188,activation
1,194,repression
1,195,activation
1,201,activation
1,208,repression
1,209,repression
1,216,repression
1,219,repression
1,220,activation
1,222,repression
1,223,activation
1,225,repression
1,226,activation
1,227,activation
1,235,repression
1,237,repression
1,238,repression
1,248,repression
